lat,long
75.49435087,-96.10230895
75.49435087,-95.20399367
75.49435087,-94.30567838
75.49435087,-91.61073253
75.49435087,-90.71241725
75.49435087,-89.81410196
75.49435087,-88.01747139
75.49435087,-87.11915611
75.49435087,-85.32252554
75.49435087,-84.42421026
75.49435087,-83.52589497
75.49435087,-82.62757969
75.49435087,-81.72926441
75.49435087,-80.83094912
75.2676292,-116.7635605
75.2676292,-115.8652452
75.2676292,-114.9669299
75.2676292,-113.1702994
75.2676292,-112.2719841
75.2676292,-111.3736688
75.2676292,-110.4753535
75.2676292,-109.5770382
75.2676292,-108.6787229
75.2676292,-107.7804076
75.2676292,-106.8820924
75.2676292,-105.9837771
75.2676292,-104.1871465
75.2676292,-99.69557009
75.2676292,-98.7972548
75.2676292,-95.20399367
75.2676292,-94.30567838
75.2676292,-91.61073253
75.2676292,-90.71241725
75.2676292,-89.81410196
75.2676292,-88.91578668
75.2676292,-88.01747139
75.2676292,-87.11915611
75.2676292,-86.22084083
75.2676292,-85.32252554
75.2676292,-84.42421026
75.2676292,-83.52589497
75.2676292,-82.62757969
75.2676292,-81.72926441
75.2676292,-80.83094912
75.2676292,-79.93263384
75.03744353,-115.8652452
75.03744353,-114.9669299
75.03744353,-111.3736688
75.03744353,-110.4753535
75.03744353,-109.5770382
75.03744353,-107.7804076
75.03744353,-106.8820924
75.03744353,-104.1871465
75.03744353,-99.69557009
75.03744353,-98.7972548
75.03744353,-96.10230895
75.03744353,-95.20399367
75.03744353,-94.30567838
75.03744353,-91.61073253
75.03744353,-90.71241725
75.03744353,-89.81410196
75.03744353,-88.91578668
75.03744353,-88.01747139
75.03744353,-87.11915611
75.03744353,-86.22084083
75.03744353,-85.32252554
75.03744353,-84.42421026
75.03744353,-83.52589497
75.03744353,-82.62757969
75.03744353,-81.72926441
75.03744353,-80.83094912
74.80374473,-113.1702994
74.80374473,-112.2719841
74.80374473,-111.3736688
74.80374473,-110.4753535
74.80374473,-95.20399367
74.80374473,-94.30567838
74.80374473,-91.61073253
74.80374473,-90.71241725
74.80374473,-89.81410196
74.80374473,-88.91578668
74.80374473,-88.01747139
74.80374473,-87.11915611
74.80374473,-86.22084083
74.80374473,-85.32252554
74.80374473,-84.42421026
74.80374473,-83.52589497
74.80374473,-82.62757969
74.80374473,-81.72926441
74.80374473,-80.83094912
74.56648312,-114.0686146
74.56648312,-113.1702994
74.56648312,-112.2719841
74.56648312,-89.81410196
74.56648312,-88.01747139
74.56648312,-87.11915611
74.56648312,-85.32252554
74.56648312,-84.42421026
74.56648312,-83.52589497
74.56648312,-82.62757969
74.56648312,-81.72926441
74.56648312,-80.83094912
74.3256085,-123.9500828
74.3256085,-123.0517675
74.3256085,-122.1534522
74.3256085,-121.2551369
74.0810702,-123.9500828
74.0810702,-123.0517675
74.0810702,-122.1534522
74.0810702,-121.2551369
74.0810702,-120.3568216
74.0810702,-119.4585063
74.0810702,-118.5601911
74.0810702,-117.6618758
74.0810702,-97.89893952
74.0810702,-94.30567838
74.0810702,-93.4073631
74.0810702,-92.50904782
73.832817,-123.0517675
73.832817,-122.1534522
73.832817,-121.2551369
73.832817,-120.3568216
73.832817,-119.4585063
73.832817,-118.5601911
73.832817,-117.6618758
73.832817,-116.7635605
73.832817,-100.5938854
73.832817,-99.69557009
73.832817,-98.7972548
73.832817,-97.89893952
73.832817,-94.30567838
73.832817,-93.4073631
73.832817,-92.50904782
73.832817,-91.61073253
73.832817,-90.71241725
73.832817,-86.22084083
73.5807972,-123.9500828
73.5807972,-123.0517675
73.5807972,-122.1534522
73.5807972,-121.2551369
73.5807972,-120.3568216
73.5807972,-119.4585063
73.5807972,-118.5601911
73.5807972,-117.6618758
73.5807972,-116.7635605
73.5807972,-115.8652452
73.5807972,-107.7804076
73.5807972,-105.9837771
73.5807972,-105.0854618
73.5807972,-99.69557009
73.5807972,-98.7972548
73.5807972,-97.89893952
73.5807972,-95.20399367
73.5807972,-94.30567838
73.5807972,-93.4073631
73.5807972,-92.50904782
73.5807972,-91.61073253
73.5807972,-88.01747139
73.5807972,-87.11915611
73.5807972,-86.22084083
73.5807972,-85.32252554
73.5807972,-83.52589497
73.5807972,-82.62757969
73.5807972,-81.72926441
73.5807972,-80.83094912
73.5807972,-79.93263384
73.5807972,-79.03431855
73.5807972,-78.13600327
73.32495861,-123.9500828
73.32495861,-123.0517675
73.32495861,-122.1534522
73.32495861,-121.2551369
73.32495861,-120.3568216
73.32495861,-119.4585063
73.32495861,-118.5601911
73.32495861,-117.6618758
73.32495861,-116.7635605
73.32495861,-107.7804076
73.32495861,-105.9837771
73.32495861,-105.0854618
73.32495861,-100.5938854
73.32495861,-99.69557009
73.32495861,-98.7972548
73.32495861,-97.89893952
73.32495861,-95.20399367
73.32495861,-94.30567838
73.32495861,-93.4073631
73.32495861,-92.50904782
73.32495861,-91.61073253
73.32495861,-88.01747139
73.32495861,-87.11915611
73.32495861,-86.22084083
73.32495861,-84.42421026
73.32495861,-83.52589497
73.32495861,-82.62757969
73.32495861,-81.72926441
73.32495861,-80.83094912
73.32495861,-79.93263384
73.32495861,-79.03431855
73.32495861,-78.13600327
73.32495861,-77.23768799
73.06524853,-123.9500828
73.06524853,-123.0517675
73.06524853,-122.1534522
73.06524853,-121.2551369
73.06524853,-120.3568216
73.06524853,-119.4585063
73.06524853,-118.5601911
73.06524853,-117.6618758
73.06524853,-115.8652452
73.06524853,-114.9669299
73.06524853,-114.0686146
73.06524853,-107.7804076
73.06524853,-106.8820924
73.06524853,-105.9837771
73.06524853,-105.0854618
73.06524853,-99.69557009
73.06524853,-98.7972548
73.06524853,-97.00062424
73.06524853,-95.20399367
73.06524853,-94.30567838
73.06524853,-93.4073631
73.06524853,-92.50904782
73.06524853,-91.61073253
73.06524853,-88.91578668
73.06524853,-88.01747139
73.06524853,-87.11915611
73.06524853,-85.32252554
73.06524853,-83.52589497
73.06524853,-82.62757969
73.06524853,-81.72926441
73.06524853,-80.83094912
73.06524853,-79.93263384
73.06524853,-79.03431855
73.06524853,-78.13600327
73.06524853,-77.23768799
73.06524853,-76.3393727
72.80161381,-124.848398
72.80161381,-123.9500828
72.80161381,-123.0517675
72.80161381,-122.1534522
72.80161381,-121.2551369
72.80161381,-120.3568216
72.80161381,-119.4585063
72.80161381,-118.5601911
72.80161381,-116.7635605
72.80161381,-115.8652452
72.80161381,-114.9669299
72.80161381,-113.1702994
72.80161381,-112.2719841
72.80161381,-109.5770382
72.80161381,-107.7804076
72.80161381,-106.8820924
72.80161381,-105.9837771
72.80161381,-102.3905159
72.80161381,-101.4922007
72.80161381,-100.5938854
72.80161381,-99.69557009
72.80161381,-98.7972548
72.80161381,-97.89893952
72.80161381,-95.20399367
72.80161381,-94.30567838
72.80161381,-93.4073631
72.80161381,-92.50904782
72.80161381,-88.91578668
72.80161381,-88.01747139
72.80161381,-87.11915611
72.80161381,-85.32252554
72.80161381,-84.42421026
72.80161381,-83.52589497
72.80161381,-82.62757969
72.80161381,-81.72926441
72.80161381,-80.83094912
72.80161381,-79.03431855
72.53400079,-124.848398
72.53400079,-123.9500828
72.53400079,-123.0517675
72.53400079,-122.1534522
72.53400079,-121.2551369
72.53400079,-120.3568216
72.53400079,-119.4585063
72.53400079,-117.6618758
72.53400079,-116.7635605
72.53400079,-115.8652452
72.53400079,-114.9669299
72.53400079,-114.0686146
72.53400079,-113.1702994
72.53400079,-112.2719841
72.53400079,-109.5770382
72.53400079,-108.6787229
72.53400079,-107.7804076
72.53400079,-106.8820924
72.53400079,-105.9837771
72.53400079,-101.4922007
72.53400079,-100.5938854
72.53400079,-99.69557009
72.53400079,-98.7972548
72.53400079,-97.89893952
72.53400079,-97.00062424
72.53400079,-95.20399367
72.53400079,-94.30567838
72.53400079,-88.91578668
72.53400079,-88.01747139
72.53400079,-87.11915611
72.53400079,-85.32252554
72.53400079,-84.42421026
72.53400079,-83.52589497
72.53400079,-82.62757969
72.53400079,-81.72926441
72.53400079,-80.83094912
72.53400079,-78.13600327
72.53400079,-77.23768799
72.53400079,-76.3393727
72.26235538,-124.848398
72.26235538,-123.9500828
72.26235538,-123.0517675
72.26235538,-122.1534522
72.26235538,-121.2551369
72.26235538,-120.3568216
72.26235538,-117.6618758
72.26235538,-116.7635605
72.26235538,-115.8652452
72.26235538,-114.9669299
72.26235538,-114.0686146
72.26235538,-113.1702994
72.26235538,-112.2719841
72.26235538,-111.3736688
72.26235538,-110.4753535
72.26235538,-109.5770382
72.26235538,-108.6787229
72.26235538,-106.8820924
72.26235538,-105.9837771
72.26235538,-105.0854618
72.26235538,-100.5938854
72.26235538,-99.69557009
72.26235538,-98.7972548
72.26235538,-97.89893952
72.26235538,-97.00062424
72.26235538,-94.30567838
72.26235538,-89.81410196
72.26235538,-88.91578668
72.26235538,-88.01747139
72.26235538,-87.11915611
72.26235538,-84.42421026
72.26235538,-83.52589497
72.26235538,-82.62757969
72.26235538,-81.72926441
72.26235538,-80.83094912
72.26235538,-79.93263384
72.26235538,-79.03431855
72.26235538,-78.13600327
72.26235538,-77.23768799
72.26235538,-76.3393727
72.26235538,-75.44105742
71.98662301,-125.7467133
71.98662301,-124.848398
71.98662301,-123.9500828
71.98662301,-123.0517675
71.98662301,-122.1534522
71.98662301,-121.2551369
71.98662301,-118.5601911
71.98662301,-117.6618758
71.98662301,-116.7635605
71.98662301,-115.8652452
71.98662301,-114.9669299
71.98662301,-114.0686146
71.98662301,-113.1702994
71.98662301,-112.2719841
71.98662301,-111.3736688
71.98662301,-110.4753535
71.98662301,-109.5770382
71.98662301,-108.6787229
71.98662301,-106.8820924
71.98662301,-105.9837771
71.98662301,-105.0854618
71.98662301,-99.69557009
71.98662301,-98.7972548
71.98662301,-97.89893952
71.98662301,-97.00062424
71.98662301,-89.81410196
71.98662301,-88.91578668
71.98662301,-88.01747139
71.98662301,-87.11915611
71.98662301,-85.32252554
71.98662301,-84.42421026
71.98662301,-83.52589497
71.98662301,-82.62757969
71.98662301,-81.72926441
71.98662301,-80.83094912
71.98662301,-79.93263384
71.98662301,-77.23768799
71.98662301,-76.3393727
71.98662301,-75.44105742
71.98662301,-74.54274213
71.70674868,-123.9500828
71.70674868,-123.0517675
71.70674868,-122.1534522
71.70674868,-121.2551369
71.70674868,-118.5601911
71.70674868,-117.6618758
71.70674868,-116.7635605
71.70674868,-115.8652452
71.70674868,-114.9669299
71.70674868,-114.0686146
71.70674868,-113.1702994
71.70674868,-112.2719841
71.70674868,-111.3736688
71.70674868,-110.4753535
71.70674868,-109.5770382
71.70674868,-108.6787229
71.70674868,-107.7804076
71.70674868,-106.8820924
71.70674868,-105.9837771
71.70674868,-105.0854618
71.70674868,-98.7972548
71.70674868,-97.89893952
71.70674868,-95.20399367
71.70674868,-94.30567838
71.70674868,-89.81410196
71.70674868,-88.91578668
71.70674868,-88.01747139
71.70674868,-87.11915611
71.70674868,-86.22084083
71.70674868,-85.32252554
71.70674868,-84.42421026
71.70674868,-83.52589497
71.70674868,-82.62757969
71.70674868,-81.72926441
71.70674868,-80.83094912
71.70674868,-79.93263384
71.70674868,-79.03431855
71.70674868,-78.13600327
71.70674868,-77.23768799
71.70674868,-76.3393727
71.70674868,-75.44105742
71.42267694,-123.0517675
71.42267694,-122.1534522
71.42267694,-121.2551369
71.42267694,-117.6618758
71.42267694,-115.8652452
71.42267694,-114.9669299
71.42267694,-114.0686146
71.42267694,-113.1702994
71.42267694,-112.2719841
71.42267694,-111.3736688
71.42267694,-110.4753535
71.42267694,-109.5770382
71.42267694,-108.6787229
71.42267694,-107.7804076
71.42267694,-106.8820924
71.42267694,-105.9837771
71.42267694,-105.0854618
71.42267694,-98.7972548
71.42267694,-95.20399367
71.42267694,-94.30567838
71.42267694,-93.4073631
71.42267694,-89.81410196
71.42267694,-88.91578668
71.42267694,-88.01747139
71.42267694,-87.11915611
71.42267694,-86.22084083
71.42267694,-85.32252554
71.42267694,-84.42421026
71.42267694,-83.52589497
71.42267694,-82.62757969
71.42267694,-81.72926441
71.42267694,-80.83094912
71.42267694,-79.93263384
71.42267694,-79.03431855
71.42267694,-78.13600327
71.42267694,-77.23768799
71.42267694,-76.3393727
71.42267694,-75.44105742
71.42267694,-74.54274213
71.42267694,-73.64442685
71.42267694,-72.74611156
71.42267694,-71.84779628
71.13435193,-123.0517675
71.13435193,-117.6618758
71.13435193,-116.7635605
71.13435193,-115.8652452
71.13435193,-114.9669299
71.13435193,-114.0686146
71.13435193,-113.1702994
71.13435193,-112.2719841
71.13435193,-111.3736688
71.13435193,-110.4753535
71.13435193,-109.5770382
71.13435193,-108.6787229
71.13435193,-107.7804076
71.13435193,-106.8820924
71.13435193,-105.9837771
71.13435193,-105.0854618
71.13435193,-96.10230895
71.13435193,-95.20399367
71.13435193,-94.30567838
71.13435193,-93.4073631
71.13435193,-87.11915611
71.13435193,-86.22084083
71.13435193,-85.32252554
71.13435193,-84.42421026
71.13435193,-83.52589497
71.13435193,-82.62757969
71.13435193,-81.72926441
71.13435193,-80.83094912
71.13435193,-79.93263384
71.13435193,-79.03431855
71.13435193,-78.13600327
71.13435193,-77.23768799
71.13435193,-76.3393727
71.13435193,-75.44105742
71.13435193,-74.54274213
71.13435193,-72.74611156
71.13435193,-71.84779628
70.84171738,-117.6618758
70.84171738,-116.7635605
70.84171738,-115.8652452
70.84171738,-114.9669299
70.84171738,-114.0686146
70.84171738,-113.1702994
70.84171738,-112.2719841
70.84171738,-111.3736688
70.84171738,-110.4753535
70.84171738,-109.5770382
70.84171738,-108.6787229
70.84171738,-107.7804076
70.84171738,-106.8820924
70.84171738,-105.9837771
70.84171738,-105.0854618
70.84171738,-104.1871465
70.84171738,-96.10230895
70.84171738,-95.20399367
70.84171738,-94.30567838
70.84171738,-93.4073631
70.84171738,-88.91578668
70.84171738,-88.01747139
70.84171738,-87.11915611
70.84171738,-86.22084083
70.84171738,-85.32252554
70.84171738,-84.42421026
70.84171738,-83.52589497
70.84171738,-82.62757969
70.84171738,-81.72926441
70.84171738,-80.83094912
70.84171738,-79.93263384
70.84171738,-79.03431855
70.84171738,-78.13600327
70.84171738,-77.23768799
70.84171738,-76.3393727
70.84171738,-75.44105742
70.84171738,-74.54274213
70.84171738,-73.64442685
70.84171738,-72.74611156
70.84171738,-70.949481
70.84171738,-70.05116571
70.54471664,-116.7635605
70.54471664,-112.2719841
70.54471664,-111.3736688
70.54471664,-110.4753535
70.54471664,-109.5770382
70.54471664,-108.6787229
70.54471664,-107.7804076
70.54471664,-106.8820924
70.54471664,-105.9837771
70.54471664,-105.0854618
70.54471664,-104.1871465
70.54471664,-103.2888312
70.54471664,-100.5938854
70.54471664,-96.10230895
70.54471664,-95.20399367
70.54471664,-94.30567838
70.54471664,-93.4073631
70.54471664,-92.50904782
70.54471664,-88.01747139
70.54471664,-87.11915611
70.54471664,-86.22084083
70.54471664,-85.32252554
70.54471664,-84.42421026
70.54471664,-83.52589497
70.54471664,-82.62757969
70.54471664,-81.72926441
70.54471664,-80.83094912
70.54471664,-79.93263384
70.54471664,-79.03431855
70.54471664,-78.13600327
70.54471664,-77.23768799
70.54471664,-76.3393727
70.54471664,-75.44105742
70.54471664,-74.54274213
70.54471664,-73.64442685
70.54471664,-72.74611156
70.54471664,-71.84779628
70.54471664,-70.949481
70.54471664,-70.05116571
70.54471664,-69.15285043
70.24329264,-127.5433439
70.24329264,-114.9669299
70.24329264,-114.0686146
70.24329264,-113.1702994
70.24329264,-112.2719841
70.24329264,-111.3736688
70.24329264,-110.4753535
70.24329264,-109.5770382
70.24329264,-108.6787229
70.24329264,-107.7804076
70.24329264,-106.8820924
70.24329264,-105.9837771
70.24329264,-105.0854618
70.24329264,-104.1871465
70.24329264,-103.2888312
70.24329264,-102.3905159
70.24329264,-96.10230895
70.24329264,-95.20399367
70.24329264,-94.30567838
70.24329264,-93.4073631
70.24329264,-92.50904782
70.24329264,-86.22084083
70.24329264,-85.32252554
70.24329264,-84.42421026
70.24329264,-83.52589497
70.24329264,-82.62757969
70.24329264,-81.72926441
70.24329264,-80.83094912
70.24329264,-79.93263384
70.24329264,-79.03431855
70.24329264,-77.23768799
70.24329264,-76.3393727
70.24329264,-75.44105742
70.24329264,-74.54274213
70.24329264,-73.64442685
70.24329264,-72.74611156
70.24329264,-71.84779628
70.24329264,-70.949481
70.24329264,-70.05116571
70.24329264,-68.25453514
69.93738799,-130.2382897
69.93738799,-127.5433439
69.93738799,-124.848398
69.93738799,-116.7635605
69.93738799,-115.8652452
69.93738799,-114.9669299
69.93738799,-114.0686146
69.93738799,-113.1702994
69.93738799,-112.2719841
69.93738799,-111.3736688
69.93738799,-110.4753535
69.93738799,-109.5770382
69.93738799,-108.6787229
69.93738799,-107.7804076
69.93738799,-106.8820924
69.93738799,-105.9837771
69.93738799,-105.0854618
69.93738799,-104.1871465
69.93738799,-103.2888312
69.93738799,-102.3905159
69.93738799,-101.4922007
69.93738799,-96.10230895
69.93738799,-95.20399367
69.93738799,-94.30567838
69.93738799,-93.4073631
69.93738799,-92.50904782
69.93738799,-82.62757969
69.93738799,-81.72926441
69.93738799,-79.93263384
69.93738799,-79.03431855
69.93738799,-77.23768799
69.93738799,-76.3393727
69.93738799,-75.44105742
69.93738799,-74.54274213
69.93738799,-73.64442685
69.93738799,-72.74611156
69.93738799,-71.84779628
69.93738799,-70.949481
69.93738799,-70.05116571
69.93738799,-68.25453514
69.93738799,-67.35621986
69.62694493,-132.9332356
69.62694493,-132.0349203
69.62694493,-131.136605
69.62694493,-130.2382897
69.62694493,-129.3399745
69.62694493,-128.4416592
69.62694493,-127.5433439
69.62694493,-126.6450286
69.62694493,-124.848398
69.62694493,-123.0517675
69.62694493,-122.1534522
69.62694493,-121.2551369
69.62694493,-116.7635605
69.62694493,-115.8652452
69.62694493,-114.9669299
69.62694493,-114.0686146
69.62694493,-113.1702994
69.62694493,-112.2719841
69.62694493,-111.3736688
69.62694493,-110.4753535
69.62694493,-109.5770382
69.62694493,-108.6787229
69.62694493,-107.7804076
69.62694493,-106.8820924
69.62694493,-105.9837771
69.62694493,-105.0854618
69.62694493,-104.1871465
69.62694493,-97.89893952
69.62694493,-94.30567838
69.62694493,-93.4073631
69.62694493,-92.50904782
69.62694493,-85.32252554
69.62694493,-84.42421026
69.62694493,-83.52589497
69.62694493,-79.93263384
69.62694493,-78.13600327
69.62694493,-76.3393727
69.62694493,-75.44105742
69.62694493,-74.54274213
69.62694493,-73.64442685
69.62694493,-72.74611156
69.62694493,-71.84779628
69.62694493,-70.949481
69.62694493,-70.05116571
69.62694493,-69.15285043
69.31190537,-140.1197579
69.31190537,-139.2214426
69.31190537,-134.7298662
69.31190537,-133.8315509
69.31190537,-132.9332356
69.31190537,-131.136605
69.31190537,-130.2382897
69.31190537,-129.3399745
69.31190537,-128.4416592
69.31190537,-127.5433439
69.31190537,-126.6450286
69.31190537,-125.7467133
69.31190537,-124.848398
69.31190537,-123.9500828
69.31190537,-123.0517675
69.31190537,-122.1534522
69.31190537,-121.2551369
69.31190537,-120.3568216
69.31190537,-115.8652452
69.31190537,-114.9669299
69.31190537,-114.0686146
69.31190537,-113.1702994
69.31190537,-112.2719841
69.31190537,-111.3736688
69.31190537,-110.4753535
69.31190537,-109.5770382
69.31190537,-108.6787229
69.31190537,-107.7804076
69.31190537,-105.9837771
69.31190537,-105.0854618
69.31190537,-104.1871465
69.31190537,-103.2888312
69.31190537,-102.3905159
69.31190537,-97.89893952
69.31190537,-97.00062424
69.31190537,-93.4073631
69.31190537,-92.50904782
69.31190537,-91.61073253
69.31190537,-85.32252554
69.31190537,-84.42421026
69.31190537,-83.52589497
69.31190537,-82.62757969
69.31190537,-77.23768799
69.31190537,-75.44105742
69.31190537,-74.54274213
69.31190537,-73.64442685
69.31190537,-72.74611156
69.31190537,-71.84779628
69.31190537,-70.949481
69.31190537,-70.05116571
69.31190537,-67.35621986
68.99221094,-140.1197579
68.99221094,-139.2214426
68.99221094,-138.3231273
68.99221094,-135.6281815
68.99221094,-134.7298662
68.99221094,-133.8315509
68.99221094,-132.9332356
68.99221094,-132.0349203
68.99221094,-131.136605
68.99221094,-130.2382897
68.99221094,-129.3399745
68.99221094,-128.4416592
68.99221094,-127.5433439
68.99221094,-126.6450286
68.99221094,-125.7467133
68.99221094,-124.848398
68.99221094,-123.9500828
68.99221094,-123.0517675
68.99221094,-122.1534522
68.99221094,-121.2551369
68.99221094,-120.3568216
68.99221094,-119.4585063
68.99221094,-118.5601911
68.99221094,-113.1702994
68.99221094,-112.2719841
68.99221094,-111.3736688
68.99221094,-110.4753535
68.99221094,-109.5770382
68.99221094,-108.6787229
68.99221094,-107.7804076
68.99221094,-104.1871465
68.99221094,-103.2888312
68.99221094,-102.3905159
68.99221094,-100.5938854
68.99221094,-98.7972548
68.99221094,-97.89893952
68.99221094,-97.00062424
68.99221094,-96.10230895
68.99221094,-94.30567838
68.99221094,-93.4073631
68.99221094,-92.50904782
68.99221094,-91.61073253
68.99221094,-90.71241725
68.99221094,-88.91578668
68.99221094,-84.42421026
68.99221094,-83.52589497
68.99221094,-82.62757969
68.99221094,-81.72926441
68.99221094,-79.03431855
68.99221094,-76.3393727
68.99221094,-74.54274213
68.99221094,-73.64442685
68.99221094,-72.74611156
68.99221094,-71.84779628
68.99221094,-70.949481
68.99221094,-70.05116571
68.99221094,-69.15285043
68.66780294,-140.1197579
68.66780294,-139.2214426
68.66780294,-138.3231273
68.66780294,-137.424812
68.66780294,-136.5264967
68.66780294,-135.6281815
68.66780294,-134.7298662
68.66780294,-133.8315509
68.66780294,-132.9332356
68.66780294,-132.0349203
68.66780294,-131.136605
68.66780294,-130.2382897
68.66780294,-129.3399745
68.66780294,-128.4416592
68.66780294,-127.5433439
68.66780294,-126.6450286
68.66780294,-125.7467133
68.66780294,-124.848398
68.66780294,-123.9500828
68.66780294,-123.0517675
68.66780294,-122.1534522
68.66780294,-121.2551369
68.66780294,-120.3568216
68.66780294,-119.4585063
68.66780294,-118.5601911
68.66780294,-117.6618758
68.66780294,-116.7635605
68.66780294,-115.8652452
68.66780294,-114.9669299
68.66780294,-113.1702994
68.66780294,-112.2719841
68.66780294,-111.3736688
68.66780294,-110.4753535
68.66780294,-109.5770382
68.66780294,-106.8820924
68.66780294,-105.9837771
68.66780294,-97.00062424
68.66780294,-96.10230895
68.66780294,-93.4073631
68.66780294,-92.50904782
68.66780294,-91.61073253
68.66780294,-90.71241725
68.66780294,-89.81410196
68.66780294,-88.91578668
68.66780294,-88.01747139
68.66780294,-85.32252554
68.66780294,-84.42421026
68.66780294,-83.52589497
68.66780294,-81.72926441
68.66780294,-73.64442685
68.66780294,-72.74611156
68.66780294,-71.84779628
68.66780294,-70.949481
68.66780294,-70.05116571
68.66780294,-69.15285043
68.66780294,-68.25453514
68.33862244,-140.1197579
68.33862244,-139.2214426
68.33862244,-138.3231273
68.33862244,-137.424812
68.33862244,-136.5264967
68.33862244,-135.6281815
68.33862244,-134.7298662
68.33862244,-133.8315509
68.33862244,-132.9332356
68.33862244,-132.0349203
68.33862244,-131.136605
68.33862244,-130.2382897
68.33862244,-129.3399745
68.33862244,-128.4416592
68.33862244,-127.5433439
68.33862244,-126.6450286
68.33862244,-125.7467133
68.33862244,-124.848398
68.33862244,-123.9500828
68.33862244,-123.0517675
68.33862244,-122.1534522
68.33862244,-121.2551369
68.33862244,-120.3568216
68.33862244,-119.4585063
68.33862244,-118.5601911
68.33862244,-117.6618758
68.33862244,-116.7635605
68.33862244,-115.8652452
68.33862244,-114.9669299
68.33862244,-114.0686146
68.33862244,-108.6787229
68.33862244,-106.8820924
68.33862244,-105.9837771
68.33862244,-97.89893952
68.33862244,-97.00062424
68.33862244,-93.4073631
68.33862244,-92.50904782
68.33862244,-91.61073253
68.33862244,-90.71241725
68.33862244,-89.81410196
68.33862244,-88.91578668
68.33862244,-88.01747139
68.33862244,-85.32252554
68.33862244,-84.42421026
68.33862244,-83.52589497
68.33862244,-82.62757969
68.33862244,-79.03431855
68.33862244,-73.64442685
68.33862244,-72.74611156
68.33862244,-71.84779628
68.33862244,-70.949481
68.33862244,-70.05116571
68.33862244,-69.15285043
68.33862244,-68.25453514
68.33862244,-67.35621986
68.33862244,-66.45790458
68.00461026,-140.1197579
68.00461026,-139.2214426
68.00461026,-138.3231273
68.00461026,-137.424812
68.00461026,-136.5264967
68.00461026,-135.6281815
68.00461026,-134.7298662
68.00461026,-133.8315509
68.00461026,-132.9332356
68.00461026,-132.0349203
68.00461026,-131.136605
68.00461026,-130.2382897
68.00461026,-129.3399745
68.00461026,-128.4416592
68.00461026,-127.5433439
68.00461026,-126.6450286
68.00461026,-125.7467133
68.00461026,-124.848398
68.00461026,-123.9500828
68.00461026,-123.0517675
68.00461026,-122.1534522
68.00461026,-121.2551369
68.00461026,-120.3568216
68.00461026,-119.4585063
68.00461026,-118.5601911
68.00461026,-117.6618758
68.00461026,-116.7635605
68.00461026,-115.8652452
68.00461026,-106.8820924
68.00461026,-105.9837771
68.00461026,-105.0854618
68.00461026,-104.1871465
68.00461026,-103.2888312
68.00461026,-97.89893952
68.00461026,-97.00062424
68.00461026,-96.10230895
68.00461026,-95.20399367
68.00461026,-94.30567838
68.00461026,-93.4073631
68.00461026,-92.50904782
68.00461026,-91.61073253
68.00461026,-90.71241725
68.00461026,-89.81410196
68.00461026,-88.91578668
68.00461026,-85.32252554
68.00461026,-84.42421026
68.00461026,-83.52589497
68.00461026,-82.62757969
68.00461026,-76.3393727
68.00461026,-75.44105742
68.00461026,-74.54274213
68.00461026,-73.64442685
68.00461026,-72.74611156
68.00461026,-71.84779628
68.00461026,-70.949481
68.00461026,-70.05116571
68.00461026,-69.15285043
68.00461026,-68.25453514
68.00461026,-67.35621986
68.00461026,-66.45790458
67.66570699,-140.1197579
67.66570699,-139.2214426
67.66570699,-138.3231273
67.66570699,-137.424812
67.66570699,-136.5264967
67.66570699,-135.6281815
67.66570699,-134.7298662
67.66570699,-133.8315509
67.66570699,-132.9332356
67.66570699,-132.0349203
67.66570699,-131.136605
67.66570699,-130.2382897
67.66570699,-129.3399745
67.66570699,-128.4416592
67.66570699,-127.5433439
67.66570699,-126.6450286
67.66570699,-125.7467133
67.66570699,-124.848398
67.66570699,-123.9500828
67.66570699,-123.0517675
67.66570699,-122.1534522
67.66570699,-121.2551369
67.66570699,-120.3568216
67.66570699,-119.4585063
67.66570699,-118.5601911
67.66570699,-117.6618758
67.66570699,-116.7635605
67.66570699,-115.8652452
67.66570699,-114.9669299
67.66570699,-114.0686146
67.66570699,-113.1702994
67.66570699,-112.2719841
67.66570699,-111.3736688
67.66570699,-110.4753535
67.66570699,-109.5770382
67.66570699,-107.7804076
67.66570699,-106.8820924
67.66570699,-105.9837771
67.66570699,-105.0854618
67.66570699,-104.1871465
67.66570699,-103.2888312
67.66570699,-102.3905159
67.66570699,-101.4922007
67.66570699,-100.5938854
67.66570699,-99.69557009
67.66570699,-98.7972548
67.66570699,-97.89893952
67.66570699,-97.00062424
67.66570699,-96.10230895
67.66570699,-95.20399367
67.66570699,-94.30567838
67.66570699,-93.4073631
67.66570699,-92.50904782
67.66570699,-91.61073253
67.66570699,-90.71241725
67.66570699,-89.81410196
67.66570699,-88.91578668
67.66570699,-86.22084083
67.66570699,-85.32252554
67.66570699,-84.42421026
67.66570699,-83.52589497
67.66570699,-82.62757969
67.66570699,-81.72926441
67.66570699,-77.23768799
67.66570699,-76.3393727
67.66570699,-75.44105742
67.66570699,-71.84779628
67.66570699,-70.949481
67.66570699,-70.05116571
67.66570699,-69.15285043
67.66570699,-68.25453514
67.66570699,-67.35621986
67.66570699,-66.45790458
67.66570699,-65.55958929
67.66570699,-64.66127401
67.32185305,-140.1197579
67.32185305,-139.2214426
67.32185305,-138.3231273
67.32185305,-137.424812
