Lat,Lon,Alt (m)
68.99221094,-139.2214426,508
68.99221094,-138.3231273,73
68.99221094,-135.6281815,0
68.99221094,-134.7298662,8
68.99221094,-133.8315509,63
68.99221094,-132.9332356,16
68.99221094,-132.0349203,23
68.99221094,-131.136605,48
68.99221094,-130.2382897,72
68.99221094,-129.3399745,124
68.99221094,-128.4416592,91
68.99221094,-127.5433439,265
68.99221094,-126.6450286,234
68.99221094,-125.7467133,218
68.99221094,-124.848398,249
68.99221094,-123.9500828,266
68.99221094,-123.0517675,406
68.99221094,-122.1534522,668
68.99221094,-121.2551369,741
68.99221094,-120.3568216,620
68.99221094,-119.4585063,534
68.99221094,-118.5601911,153
68.99221094,-113.1702994,61
68.99221094,-112.2719841,100
68.99221094,-111.3736688,159
68.99221094,-110.4753535,111
68.99221094,-109.5770382,161
68.99221094,-108.6787229,67
68.99221094,-107.7804076,103
68.99221094,-104.1871465,56
68.99221094,-103.2888312,30
68.99221094,-102.3905159,28
68.99221094,-100.5938854,14
68.99221094,-98.7972548,18
68.99221094,-97.89893952,44
68.99221094,-97.00062424,50
68.99221094,-96.10230895,20
68.99221094,-94.30567838,8
68.99221094,-93.4073631,20
68.99221094,-92.50904782,122
68.99221094,-91.61073253,187
68.99221094,-90.71241725,89
68.99221094,-88.91578668,74
68.99221094,-84.42421026,74
68.99221094,-83.52589497,183
68.99221094,-82.62757969,66
68.99221094,-81.72926441,38
68.99221094,-79.03431855,30
68.99221094,-76.3393727,11
68.99221094,-74.54274213,6
68.99221094,-73.64442685,117
68.99221094,-72.74611156,377
68.99221094,-71.84779628,388
68.99221094,-70.949481,482
68.99221094,-70.05116571,596
68.99221094,-69.15285043,556
68.66780294,-140.1197579,554
68.66780294,-139.2214426,364
68.66780294,-138.3231273,512
68.66780294,-137.424812,156
68.66780294,-136.5264967,105
68.66780294,-135.6281815,2
68.66780294,-134.7298662,8
68.66780294,-133.8315509,122
68.66780294,-132.9332356,18
68.66780294,-132.0349203,166
68.66780294,-131.136605,145
68.66780294,-130.2382897,202
68.66780294,-129.3399745,164
68.66780294,-128.4416592,50
68.66780294,-127.5433439,230
68.66780294,-126.6450286,210
68.66780294,-125.7467133,240
68.66780294,-124.848398,190
68.66780294,-123.9500828,392
68.66780294,-123.0517675,501
68.66780294,-122.1534522,420
68.66780294,-121.2551369,733
68.66780294,-120.3568216,660
68.66780294,-119.4585063,566
68.66780294,-118.5601911,309
68.66780294,-117.6618758,201
68.66780294,-116.7635605,109
68.66780294,-115.8652452,93
68.66780294,-114.9669299,74
68.66780294,-113.1702994,38
68.66780294,-112.2719841,108
68.66780294,-111.3736688,120
68.66780294,-110.4753535,87
68.66780294,-109.5770382,49
68.66780294,-106.8820924,131
68.66780294,-105.9837771,92
68.66780294,-97.00062424,26
68.66780294,-96.10230895,30
68.66780294,-93.4073631,5
68.66780294,-92.50904782,51
68.66780294,-91.61073253,241
68.66780294,-90.71241725,68
68.66780294,-89.81410196,58
68.66780294,-88.91578668,128
68.66780294,-88.01747139,64
68.66780294,-85.32252554,259
68.66780294,-84.42421026,391
68.66780294,-83.52589497,300
68.66780294,-81.72926441,33
68.66780294,-73.64442685,10
68.66780294,-72.74611156,117
68.66780294,-71.84779628,319
68.66780294,-70.949481,353
68.66780294,-70.05116571,546
68.66780294,-69.15285043,456
68.66780294,-68.25453514,299
68.33862244,-140.1197579,300
68.33862244,-139.2214426,422
68.33862244,-138.3231273,480
68.33862244,-137.424812,853
68.33862244,-136.5264967,793
68.33862244,-135.6281815,145
68.33862244,-134.7298662,0
68.33862244,-133.8315509,3
68.33862244,-132.9332356,25
68.33862244,-132.0349203,288
68.33862244,-131.136605,198
68.33862244,-130.2382897,229
68.33862244,-129.3399745,83
68.33862244,-128.4416592,106
68.33862244,-127.5433439,135
68.33862244,-126.6450286,209
68.33862244,-125.7467133,270
68.33862244,-124.848398,256
68.33862244,-123.9500828,410
68.33862244,-123.0517675,549
68.33862244,-122.1534522,424
68.33862244,-121.2551369,584
68.33862244,-120.3568216,730
68.33862244,-119.4585063,615
68.33862244,-118.5601911,280
68.33862244,-117.6618758,250
68.33862244,-116.7635605,230
68.33862244,-115.8652452,171
68.33862244,-114.9669299,31
68.33862244,-114.0686146,38
68.33862244,-108.6787229,13
68.33862244,-106.8820924,33
68.33862244,-105.9837771,93
68.33862244,-97.89893952,10
68.33862244,-97.00062424,6
68.33862244,-93.4073631,31
68.33862244,-92.50904782,170
68.33862244,-91.61073253,261
68.33862244,-90.71241725,90
68.33862244,-89.81410196,175
68.33862244,-88.91578668,113
68.33862244,-88.01747139,67
68.33862244,-85.32252554,303
68.33862244,-84.42421026,380
68.33862244,-83.52589497,361
68.33862244,-82.62757969,45
68.33862244,-79.03431855,18
68.33862244,-73.64442685,36
68.33862244,-72.74611156,59
68.33862244,-71.84779628,198
68.33862244,-70.949481,272
68.33862244,-70.05116571,365
68.33862244,-69.15285043,626
68.33862244,-68.25453514,689
68.33862244,-67.35621986,168
68.33862244,-66.45790458,365
68.00461026,-140.1197579,303
68.00461026,-139.2214426,296
68.00461026,-138.3231273,461
68.00461026,-137.424812,1039
68.00461026,-136.5264967,996
68.00461026,-135.6281815,550
68.00461026,-134.7298662,6
68.00461026,-133.8315509,16
68.00461026,-132.9332356,206
68.00461026,-132.0349203,224
68.00461026,-131.136605,318
68.00461026,-130.2382897,229
68.00461026,-129.3399745,138
68.00461026,-128.4416592,167
68.00461026,-127.5433439,201
68.00461026,-126.6450286,240
68.00461026,-125.7467133,241
68.00461026,-124.848398,250
68.00461026,-123.9500828,400
68.00461026,-123.0517675,364
68.00461026,-122.1534522,403
68.00461026,-121.2551369,581
68.00461026,-120.3568216,640
68.00461026,-119.4585063,552
68.00461026,-118.5601911,198
68.00461026,-117.6618758,117
68.00461026,-116.7635605,160
68.00461026,-115.8652452,250
68.00461026,-106.8820924,110
68.00461026,-105.9837771,80
68.00461026,-105.0854618,59
68.00461026,-104.1871465,4
68.00461026,-103.2888312,4
68.00461026,-97.89893952,26
68.00461026,-97.00062424,53
68.00461026,-96.10230895,7
68.00461026,-95.20399367,19
68.00461026,-94.30567838,46
68.00461026,-93.4073631,101
68.00461026,-92.50904782,181
68.00461026,-91.61073253,205
68.00461026,-90.71241725,140
68.00461026,-89.81410196,119
68.00461026,-88.91578668,114
68.00461026,-85.32252554,380
68.00461026,-84.42421026,316
68.00461026,-83.52589497,404
68.00461026,-82.62757969,215
68.00461026,-76.3393727,72
68.00461026,-75.44105742,15
68.00461026,-74.54274213,7
68.00461026,-73.64442685,4
68.00461026,-72.74611156,23
68.00461026,-71.84779628,202
68.00461026,-70.949481,305
68.00461026,-70.05116571,345
68.00461026,-69.15285043,521
68.00461026,-68.25453514,798
68.00461026,-67.35621986,978
68.00461026,-66.45790458,371
67.66570699,-140.1197579,588
67.66570699,-139.2214426,298
67.66570699,-138.3231273,367
67.66570699,-137.424812,734
67.66570699,-136.5264967,388
67.66570699,-135.6281815,217
67.66570699,-134.7298662,11
67.66570699,-133.8315509,92
67.66570699,-132.9332356,190
67.66570699,-132.0349203,216
67.66570699,-131.136605,315
67.66570699,-130.2382897,263
67.66570699,-129.3399745,152
67.66570699,-128.4416592,122
67.66570699,-127.5433439,281
67.66570699,-126.6450286,309
67.66570699,-125.7467133,240
67.66570699,-124.848398,325
67.66570699,-123.9500828,303
67.66570699,-123.0517675,328
67.66570699,-122.1534522,381
67.66570699,-121.2551369,452
67.66570699,-120.3568216,455
67.66570699,-119.4585063,399
67.66570699,-118.5601911,428
67.66570699,-117.6618758,500
67.66570699,-116.7635605,209
67.66570699,-115.8652452,90
67.66570699,-114.9669299,119
67.66570699,-114.0686146,166
67.66570699,-113.1702994,77
67.66570699,-112.2719841,70
67.66570699,-111.3736688,216
67.66570699,-110.4753535,184
67.66570699,-109.5770382,71
67.66570699,-107.7804076,98
67.66570699,-106.8820924,145
67.66570699,-105.9837771,129
67.66570699,-105.0854618,76
67.66570699,-104.1871465,54
67.66570699,-103.2888312,48
67.66570699,-102.3905159,30
67.66570699,-101.4922007,9
67.66570699,-100.5938854,7
67.66570699,-99.69557009,27
67.66570699,-98.7972548,9
67.66570699,-97.89893952,9
67.66570699,-97.00062424,6
67.66570699,-96.10230895,5
67.66570699,-95.20399367,137
67.66570699,-94.30567838,170
67.66570699,-93.4073631,298
67.66570699,-92.50904782,399
67.66570699,-91.61073253,301
67.66570699,-90.71241725,189
67.66570699,-89.81410196,258
67.66570699,-88.91578668,320
67.66570699,-86.22084083,265
67.66570699,-85.32252554,417
67.66570699,-84.42421026,384
67.66570699,-83.52589497,291
67.66570699,-82.62757969,232
67.66570699,-81.72926441,145
67.66570699,-77.23768799,7
67.66570699,-76.3393727,52
67.66570699,-75.44105742,17
67.66570699,-71.84779628,50
67.66570699,-70.949481,180
67.66570699,-70.05116571,326
67.66570699,-69.15285043,434
67.66570699,-68.25453514,492
67.66570699,-67.35621986,491
67.66570699,-66.45790458,739
67.66570699,-65.55958929,589
67.66570699,-64.66127401,394
67.32185305,-140.1197579,322
67.32185305,-139.2214426,389
67.32185305,-138.3231273,417
67.32185305,-137.424812,400
67.32185305,-136.5264967,618
67.32185305,-135.6281815,399
67.32185305,-134.7298662,11
67.32185305,-133.8315509,81
67.32185305,-132.9332356,86
67.32185305,-132.0349203,107
67.32185305,-131.136605,259
67.32185305,-130.2382897,343
67.32185305,-129.3399745,318
67.32185305,-128.4416592,256
67.32185305,-127.5433439,246
67.32185305,-126.6450286,322
67.32185305,-125.7467133,275
67.32185305,-124.848398,279
67.32185305,-123.9500828,260
67.32185305,-123.0517675,375
67.32185305,-122.1534522,531
67.32185305,-121.2551369,530
67.32185305,-120.3568216,319
67.32185305,-119.4585063,410
67.32185305,-118.5601911,400
67.32185305,-117.6618758,307
67.32185305,-116.7635605,285
67.32185305,-115.8652452,298
67.32185305,-114.9669299,360
67.32185305,-114.0686146,425
67.32185305,-113.1702994,378
67.32185305,-112.2719841,216
67.32185305,-111.3736688,390
67.32185305,-110.4753535,346
67.32185305,-109.5770382,278
67.32185305,-108.6787229,87
67.32185305,-106.8820924,195
67.32185305,-105.9837771,169
67.32185305,-105.0854618,148
67.32185305,-104.1871465,111
67.32185305,-103.2888312,94
67.32185305,-102.3905159,82
67.32185305,-101.4922007,79
67.32185305,-100.5938854,74
67.32185305,-99.69557009,70
67.32185305,-98.7972548,71
67.32185305,-97.89893952,56
67.32185305,-97.00062424,33
67.32185305,-95.20399367,76
67.32185305,-94.30567838,216
67.32185305,-93.4073631,173
67.32185305,-92.50904782,259
67.32185305,-91.61073253,240
67.32185305,-90.71241725,356
67.32185305,-89.81410196,321
67.32185305,-88.91578668,360
67.32185305,-88.01747139,140
67.32185305,-86.22084083,219
67.32185305,-85.32252554,261
67.32185305,-84.42421026,200
67.32185305,-83.52589497,351
67.32185305,-82.62757969,294
67.32185305,-81.72926441,98
67.32185305,-76.3393727,12
67.32185305,-71.84779628,87
67.32185305,-70.949481,117
67.32185305,-70.05116571,207
67.32185305,-69.15285043,385
67.32185305,-68.25453514,575
67.32185305,-67.35621986,644
67.32185305,-66.45790458,1350
67.32185305,-65.55958929,1375
67.32185305,-64.66127401,210
66.97298868,-140.1197579,532
66.97298868,-139.2214426,665
66.97298868,-138.3231273,328
66.97298868,-137.424812,300
66.97298868,-136.5264967,686
66.97298868,-135.6281815,409
66.97298868,-134.7298662,44
66.97298868,-133.8315509,99
66.97298868,-132.9332356,151
66.97298868,-132.0349203,191
66.97298868,-131.136605,382
66.97298868,-130.2382897,17
66.97298868,-129.3399745,279
66.97298868,-128.4416592,109
66.97298868,-127.5433439,289
66.97298868,-126.6450286,240
66.97298868,-125.7467133,341
66.97298868,-124.848398,325
66.97298868,-123.9500828,338
66.97298868,-123.0517675,358
66.97298868,-122.1534522,400
66.97298868,-121.2551369,216
66.97298868,-120.3568216,175
66.97298868,-119.4585063,173
66.97298868,-118.5601911,246
66.97298868,-117.6618758,509
66.97298868,-116.7635605,472
66.97298868,-115.8652452,580
66.97298868,-114.9669299,558
66.97298868,-114.0686146,458
66.97298868,-113.1702994,461
66.97298868,-112.2719841,477
66.97298868,-111.3736688,449
66.97298868,-110.4753535,418
66.97298868,-109.5770382,354
66.97298868,-108.6787229,356
66.97298868,-106.8820924,199
66.97298868,-105.9837771,199
66.97298868,-105.0854618,192
66.97298868,-104.1871465,136
66.97298868,-103.2888312,161
66.97298868,-102.3905159,160
66.97298868,-101.4922007,106
66.97298868,-100.5938854,139
66.97298868,-99.69557009,123
66.97298868,-98.7972548,82
66.97298868,-97.89893952,134
66.97298868,-97.00062424,82
66.97298868,-96.10230895,22
66.97298868,-95.20399367,3
66.97298868,-94.30567838,248
66.97298868,-93.4073631,329
66.97298868,-92.50904782,168
66.97298868,-91.61073253,400
66.97298868,-90.71241725,466
66.97298868,-89.81410196,342
66.97298868,-88.91578668,415
66.97298868,-88.01747139,160
66.97298868,-87.11915611,61
66.97298868,-86.22084083,324
66.97298868,-85.32252554,199
66.97298868,-83.52589497,222
66.97298868,-82.62757969,226
66.97298868,-72.74611156,4
66.97298868,-71.84779628,95
66.97298868,-70.949481,25
66.97298868,-70.05116571,167
66.97298868,-69.15285043,234
66.97298868,-68.25453514,416
66.97298868,-67.35621986,573
66.97298868,-66.45790458,1133
66.97298868,-65.55958929,1833
66.97298868,-64.66127401,310
66.97298868,-63.76295872,124
66.97298868,-61.96632816,266
66.61905399,-140.1197579,681
66.61905399,-139.2214426,779
66.61905399,-138.3231273,509
66.61905399,-137.424812,333
66.61905399,-136.5264967,554
66.61905399,-135.6281815,612
66.61905399,-134.7298662,73
66.61905399,-133.8315509,72
66.61905399,-132.9332356,85
66.61905399,-132.0349203,145
66.61905399,-131.136605,122
66.61905399,-130.2382897,80
66.61905399,-129.3399745,23
66.61905399,-128.4416592,177
66.61905399,-127.5433439,239
66.61905399,-126.6450286,200
66.61905399,-125.7467133,356
66.61905399,-124.848398,336
66.61905399,-123.9500828,305
66.61905399,-123.0517675,321
66.61905399,-122.1534522,190
66.61905399,-121.2551369,156
66.61905399,-120.3568216,156
66.61905399,-119.4585063,349
66.61905399,-118.5601911,319
66.61905399,-117.6618758,259
66.61905399,-116.7635605,338
66.61905399,-115.8652452,468
66.61905399,-114.9669299,437
66.61905399,-114.0686146,551
66.61905399,-113.1702994,552
66.61905399,-112.2719841,420
66.61905399,-111.3736688,421
66.61905399,-110.4753535,519
66.61905399,-109.5770382,479
66.61905399,-108.6787229,445
66.61905399,-107.7804076,101
66.61905399,-106.8820924,189
66.61905399,-105.9837771,262
66.61905399,-105.0854618,259
66.61905399,-104.1871465,229
66.61905399,-103.2888312,217
66.61905399,-102.3905159,157
66.61905399,-101.4922007,180
66.61905399,-100.5938854,179
66.61905399,-99.69557009,148
66.61905399,-98.7972548,140
66.61905399,-97.89893952,127
66.61905399,-97.00062424,114
66.61905399,-96.10230895,109
66.61905399,-95.20399367,192
66.61905399,-94.30567838,327
66.61905399,-93.4073631,297
66.61905399,-92.50904782,306
66.61905399,-91.61073253,258
66.61905399,-90.71241725,402
66.61905399,-89.81410196,447
66.61905399,-88.91578668,301
66.61905399,-88.01747139,266
66.61905399,-87.11915611,130
66.61905399,-86.22084083,144
66.61905399,-85.32252554,235
66.61905399,-84.42421026,241
66.61905399,-83.52589497,249
66.61905399,-82.62757969,110
66.61905399,-72.74611156,19
66.61905399,-71.84779628,20
66.61905399,-70.949481,25
66.61905399,-70.05116571,31
66.61905399,-69.15285043,158
66.61905399,-68.25453514,251
66.61905399,-67.35621986,219
66.61905399,-66.45790458,348
66.61905399,-65.55958929,1424
66.61905399,-64.66127401,976
66.61905399,-63.76295872,1176
66.61905399,-62.86464344,623
66.61905399,-61.96632816,859
66.25998901,-140.1197579,811
66.25998901,-139.2214426,641
66.25998901,-138.3231273,469
66.25998901,-137.424812,497
66.25998901,-136.5264967,389
66.25998901,-135.6281815,771
66.25998901,-134.7298662,493
66.25998901,-133.8315509,277
66.25998901,-132.9332356,170
66.25998901,-132.0349203,183
66.25998901,-131.136605,113
66.25998901,-130.2382897,83
66.25998901,-129.3399745,92
66.25998901,-128.4416592,78
66.25998901,-127.5433439,226
66.25998901,-126.6450286,259
66.25998901,-125.7467133,274
66.25998901,-124.848398,161
66.25998901,-123.9500828,156
66.25998901,-123.0517675,156
66.25998901,-122.1534522,156
66.25998901,-121.2551369,156
66.25998901,-120.3568216,156
66.25998901,-119.4585063,156
66.25998901,-118.5601911,156
66.25998901,-117.6618758,156
66.25998901,-116.7635605,388
66.25998901,-115.8652452,406
66.25998901,-114.9669299,479
66.25998901,-114.0686146,352
66.25998901,-113.1702994,394
66.25998901,-112.2719841,567
66.25998901,-111.3736688,507
66.25998901,-110.4753535,395
66.25998901,-109.5770382,479
66.25998901,-108.6787229,419
66.25998901,-107.7804076,368
66.25998901,-106.8820924,278
66.25998901,-105.9837771,312
66.25998901,-105.0854618,193
66.25998901,-104.1871465,251
66.25998901,-103.2888312,218
66.25998901,-102.3905159,197
66.25998901,-101.4922007,213
66.25998901,-100.5938854,152
66.25998901,-99.69557009,169
66.25998901,-98.7972548,170
66.25998901,-97.89893952,148
66.25998901,-97.00062424,130
66.25998901,-96.10230895,110
66.25998901,-95.20399367,187
66.25998901,-94.30567838,330
66.25998901,-93.4073631,334
66.25998901,-92.50904782,379
66.25998901,-91.61073253,315
66.25998901,-90.71241725,327
66.25998901,-89.81410196,404
66.25998901,-88.91578668,364
66.25998901,-88.01747139,270
66.25998901,-87.11915611,190
66.25998901,-73.64442685,13
66.25998901,-72.74611156,41
66.25998901,-71.84779628,95
66.25998901,-70.949481,25
66.25998901,-70.05116571,27
66.25998901,-69.15285043,86
66.25998901,-68.25453514,82
66.25998901,-66.45790458,357
66.25998901,-63.76295872,827
66.25998901,-62.86464344,777
65.89573366,-140.1197579,800
65.89573366,-139.2214426,868
65.89573366,-138.3231273,697
65.89573366,-137.424812,666
65.89573366,-136.5264967,551
65.89573366,-135.6281815,359
65.89573366,-134.7298662,371
65.89573366,-133.8315509,120
65.89573366,-132.9332356,478
65.89573366,-132.0349203,430
65.89573366,-131.136605,250
65.89573366,-130.2382897,149
65.89573366,-129.3399745,70
65.89573366,-128.4416592,165
65.89573366,-127.5433439,168
65.89573366,-126.6450286,352
65.89573366,-125.7467133,428
65.89573366,-124.848398,175
65.89573366,-123.9500828,193
65.89573366,-123.0517675,200
65.89573366,-122.1534522,156
65.89573366,-121.2551369,156
65.89573366,-120.3568216,160
65.89573366,-119.4585063,166
65.89573366,-118.5601911,168
65.89573366,-117.6618758,235
65.89573366,-116.7635605,388
65.89573366,-115.8652452,369
65.89573366,-114.9669299,429
65.89573366,-114.0686146,510
65.89573366,-113.1702994,514
65.89573366,-112.2719841,482
65.89573366,-111.3736688,532
65.89573366,-110.4753535,504
65.89573366,-109.5770382,501
65.89573366,-108.6787229,442
65.89573366,-107.7804076,335
65.89573366,-106.8820924,321
65.89573366,-105.9837771,269
65.89573366,-105.0854618,269
65.89573366,-104.1871465,258
65.89573366,-103.2888312,240
65.89573366,-102.3905159,178
65.89573366,-101.4922007,156
65.89573366,-100.5938854,152
65.89573366,-99.69557009,149
65.89573366,-98.7972548,145
65.89573366,-97.89893952,138
65.89573366,-97.00062424,159
65.89573366,-96.10230895,221
65.89573366,-95.20399367,260
65.89573366,-94.30567838,270
65.89573366,-93.4073631,369
65.89573366,-92.50904782,340
65.89573366,-91.61073253,263
65.89573366,-90.71241725,1
65.89573366,-89.81410196,61
65.89573366,-88.91578668,320
65.89573366,-88.01747139,217
65.89573366,-87.11915611,149
65.89573366,-73.64442685,17
65.89573366,-72.74611156,75
65.89573366,-71.84779628,141
65.89573366,-70.949481,97
65.89573366,-70.05116571,141
65.89573366,-69.15285043,248
65.89573366,-68.25453514,108
65.89573366,-65.55958929,463
65.89573366,-64.66127401,541
65.89573366,-63.76295872,837
65.89573366,-62.86464344,94
65.52622787,-140.1197579,1155
65.52622787,-139.2214426,1415
65.52622787,-138.3231273,703
65.52622787,-137.424812,1015
65.52622787,-136.5264967,759
65.52622787,-135.6281815,421
65.52622787,-134.7298662,504
65.52622787,-133.8315509,954
65.52622787,-132.9332356,857
65.52622787,-132.0349203,756
65.52622787,-131.136605,542
65.52622787,-130.2382897,424
65.52622787,-129.3399745,254
65.52622787,-128.4416592,84
65.52622787,-127.5433439,121
65.52622787,-126.6450286,570
65.52622787,-125.7467133,319
65.52622787,-124.848398,357
65.52622787,-123.9500828,184
65.52622787,-123.0517675,318
65.52622787,-122.1534522,156
65.52622787,-121.2551369,156
65.52622787,-120.3568216,156
65.52622787,-119.4585063,314
65.52622787,-118.5601911,168
65.52622787,-117.6618758,180
65.52622787,-116.7635605,366
65.52622787,-115.8652452,391
65.52622787,-114.9669299,431
65.52622787,-114.0686146,425
65.52622787,-113.1702994,502
65.52622787,-112.2719841,521
65.52622787,-111.3736688,530
65.52622787,-110.4753535,445
65.52622787,-109.5770382,470
65.52622787,-108.6787229,435
65.52622787,-107.7804076,342
65.52622787,-106.8820924,328
65.52622787,-105.9837771,329
65.52622787,-105.0854618,301
65.52622787,-104.1871465,251
65.52622787,-103.2888312,200
65.52622787,-102.3905159,199
65.52622787,-101.4922007,193
65.52622787,-100.5938854,179
65.52622787,-99.69557009,195
65.52622787,-98.7972548,160
65.52622787,-97.89893952,161
65.52622787,-97.00062424,122
65.52622787,-96.10230895,181
65.52622787,-95.20399367,196
65.52622787,-94.30567838,263
65.52622787,-93.4073631,220
65.52622787,-92.50904782,314
65.52622787,-91.61073253,335
65.52622787,-90.71241725,453
65.52622787,-89.81410196,417
65.52622787,-88.01747139,103
65.52622787,-87.11915611,52
65.52622787,-85.32252554,14
65.52622787,-72.74611156,65
65.52622787,-71.84779628,125
65.52622787,-70.949481,174
65.52622787,-70.05116571,299
65.52622787,-69.15285043,350
65.52622787,-68.25453514,260
65.52622787,-64.66127401,682
65.52622787,-63.76295872,473
65.15141154,-140.1197579,1271
65.15141154,-139.2214426,1031
65.15141154,-138.3231273,980
65.15141154,-137.424812,1172
65.15141154,-136.5264967,1171
65.15141154,-135.6281815,619
65.15141154,-134.7298662,1312
65.15141154,-133.8315509,873
65.15141154,-132.9332356,1189
65.15141154,-132.0349203,1413
65.15141154,-131.136605,675
65.15141154,-130.2382897,1108
65.15141154,-129.3399745,1150
65.15141154,-128.4416592,1104
65.15141154,-127.5433439,319
65.15141154,-126.6450286,138
65.15141154,-125.7467133,480
65.15141154,-124.848398,361
65.15141154,-123.9500828,198
65.15141154,-123.0517675,156
65.15141154,-122.1534522,157
65.15141154,-121.2551369,480
65.15141154,-120.3568216,156
65.15141154,-119.4585063,287
65.15141154,-118.5601911,180
65.15141154,-117.6618758,231
65.15141154,-116.7635605,337
65.15141154,-115.8652452,420
65.15141154,-114.9669299,458
65.15141154,-114.0686146,438
65.15141154,-113.1702994,468
65.15141154,-112.2719841,410
65.15141154,-111.3736688,446
65.15141154,-110.4753535,464
65.15141154,-109.5770382,442
65.15141154,-108.6787229,408
65.15141154,-107.7804076,339
65.15141154,-106.8820924,366
65.15141154,-105.9837771,302
65.15141154,-105.0854618,263
65.15141154,-104.1871465,238
65.15141154,-103.2888312,187
65.15141154,-102.3905159,211
65.15141154,-101.4922007,230
65.15141154,-100.5938854,221
65.15141154,-99.69557009,194
65.15141154,-98.7972548,192
65.15141154,-97.89893952,154
65.15141154,-97.00062424,205
65.15141154,-96.10230895,130
65.15141154,-95.20399367,126
65.15141154,-94.30567838,182
65.15141154,-93.4073631,230
65.15141154,-92.50904782,202
65.15141154,-91.61073253,247
65.15141154,-90.71241725,230
65.15141154,-89.81410196,294
65.15141154,-88.91578668,253
65.15141154,-88.01747139,88
65.15141154,-87.11915611,50
65.15141154,-85.32252554,91
65.15141154,-84.42421026,321
65.15141154,-83.52589497,171
65.15141154,-77.23768799,33
65.15141154,-76.3393727,60
65.15141154,-75.44105742,28
65.15141154,-74.54274213,30
65.15141154,-73.64442685,84
65.15141154,-72.74611156,78
65.15141154,-71.84779628,159
65.15141154,-70.949481,121
65.15141154,-70.05116571,306
65.15141154,-69.15285043,248
65.15141154,-68.25453514,457
65.15141154,-67.35621986,114
65.15141154,-63.76295872,399
64.77122462,-140.1197579,1465
64.77122462,-139.2214426,1426
64.77122462,-138.3231273,1109
64.77122462,-137.424812,803
64.77122462,-136.5264967,776
64.77122462,-135.6281815,1708
64.77122462,-134.7298662,1278
64.77122462,-133.8315509,1714
64.77122462,-132.9332356,1632
64.77122462,-132.0349203,1697
64.77122462,-131.136605,1111
64.77122462,-130.2382897,1087
64.77122462,-129.3399745,1439
64.77122462,-128.4416592,1110
64.77122462,-127.5433439,1223
64.77122462,-126.6450286,302
64.77122462,-125.7467133,203
64.77122462,-124.848398,137
64.77122462,-123.9500828,297
64.77122462,-123.0517675,248
64.77122462,-122.1534522,248
64.77122462,-121.2551369,169
64.77122462,-120.3568216,473
64.77122462,-119.4585063,601
64.77122462,-118.5601911,280
64.77122462,-117.6618758,209
64.77122462,-116.7635605,295
64.77122462,-115.8652452,387
64.77122462,-114.9669299,412
64.77122462,-114.0686146,459
64.77122462,-113.1702994,421
64.77122462,-112.2719841,425
64.77122462,-111.3736688,443
64.77122462,-110.4753535,480
64.77122462,-109.5770382,435
64.77122462,-108.6787229,426
64.77122462,-107.7804076,330
64.77122462,-106.8820924,370
64.77122462,-105.9837771,281
64.77122462,-105.0854618,322
64.77122462,-104.1871465,220
64.77122462,-103.2888312,273
64.77122462,-102.3905159,270
64.77122462,-101.4922007,181
64.77122462,-100.5938854,247
64.77122462,-99.69557009,118
64.77122462,-98.7972548,125
64.77122462,-97.89893952,106
64.77122462,-97.00062424,117
64.77122462,-96.10230895,97
64.77122462,-95.20399367,149
64.77122462,-94.30567838,149
64.77122462,-93.4073631,138
64.77122462,-92.50904782,205
64.77122462,-91.61073253,225
64.77122462,-90.71241725,152
64.77122462,-89.81410196,245
64.77122462,-88.91578668,220
64.77122462,-88.01747139,155
64.77122462,-86.22084083,7
64.77122462,-85.32252554,90
64.77122462,-84.42421026,386
64.77122462,-83.52589497,464
64.77122462,-78.13600327,2
64.77122462,-77.23768799,228
64.77122462,-76.3393727,111
64.77122462,-75.44105742,29
64.77122462,-74.54274213,10
64.77122462,-73.64442685,64
64.77122462,-72.74611156,121
64.77122462,-71.84779628,104
64.77122462,-70.949481,123
64.77122462,-70.05116571,236
64.77122462,-69.15285043,350
64.77122462,-68.25453514,555
64.77122462,-67.35621986,542
64.77122462,-66.45790458,475
64.38560713,-140.1197579,694
64.38560713,-139.2214426,1223
64.38560713,-138.3231273,913
64.38560713,-137.424812,1652
64.38560713,-136.5264967,977
64.38560713,-135.6281815,1470
64.38560713,-134.7298662,1581
64.38560713,-133.8315509,1034
64.38560713,-132.9332356,1164
64.38560713,-132.0349203,1192
64.38560713,-131.136605,1825
64.38560713,-130.2382897,1636
64.38560713,-129.3399745,946
64.38560713,-128.4416592,1506
64.38560713,-127.5433439,1187
64.38560713,-126.6450286,798
64.38560713,-125.7467133,892
64.38560713,-124.848398,111
64.38560713,-123.9500828,517
64.38560713,-123.0517675,232
64.38560713,-122.1534522,231
64.38560713,-121.2551369,270
64.38560713,-120.3568216,408
64.38560713,-119.4585063,370
64.38560713,-118.5601911,395
64.38560713,-117.6618758,206
64.38560713,-116.7635605,301
64.38560713,-115.8652452,332
64.38560713,-114.9669299,367
64.38560713,-114.0686146,419
64.38560713,-113.1702994,420
64.38560713,-112.2719841,461
64.38560713,-111.3736688,450
64.38560713,-110.4753535,434
64.38560713,-109.5770382,411
64.38560713,-108.6787229,409
64.38560713,-107.7804076,400
64.38560713,-106.8820924,382
64.38560713,-105.9837771,359
64.38560713,-105.0854618,351
64.38560713,-104.1871465,300
64.38560713,-103.2888312,187
