Lat,Lon,isoP
75.93759625,-114.0686146,-27.02869980560885
75.93759625,-113.1702994,-26.98068312780955
75.93759625,-112.2719841,-27.952863345210343
75.93759625,-109.5770382,-26.673234672580225
75.93759625,-108.6787229,-27.025552295415924
75.93759625,-107.7804076,-27.12364570847338
75.93759625,-106.8820924,-26.949460604719608
75.93759625,-105.9837771,-26.95907628250065
75.93759625,-103.2888312,-27.09580060181737
75.93759625,-102.3905159,-27.090163403273404
75.93759625,-101.4922007,-27.14315062807643
75.93759625,-100.5938854,-27.28776588218957
75.93759625,-98.7972548,-27.911594375273808
75.93759625,-97.89893952,-27.711104263632045
75.93759625,-91.61073253,-28.33878376915437
75.93759625,-90.71241725,-28.54856577872712
75.71765718,-118.5601911,-26.46941815647238
75.71765718,-116.7635605,-26.74681362503624
75.71765718,-115.8652452,-27.20482438776911
75.71765718,-114.9669299,-27.81017461643379
75.71765718,-114.0686146,-28.108453859924907
75.71765718,-113.1702994,-27.92566489892698
75.71765718,-112.2719841,-28.063608027098574
75.71765718,-111.3736688,-27.681335814292655
75.71765718,-108.6787229,-27.19726757595801
75.71765718,-107.7804076,-26.982302811634227
75.71765718,-105.9837771,-26.80586854013636
75.71765718,-102.3905159,-26.941825953134526
75.71765718,-101.4922007,-27.007920079117934
75.71765718,-100.5938854,-27.23936240787005
75.71765718,-99.69557009,-27.969394891963166
75.71765718,-98.7972548,-27.8043861838232
75.71765718,-97.89893952,-27.76901804456468
75.71765718,-91.61073253,-27.874696754550175
75.71765718,-90.71241725,-28.12999831113649
75.71765718,-89.81410196,-28.062435742581062
75.71765718,-83.52589497,-28.595496756780108
75.71765718,-82.62757969,-32.67658526978821
75.71765718,-81.72926441,-32.97130123112665
75.49435087,-115.8652452,-27.18915264219598
75.49435087,-114.9669299,-27.61295502948754
75.49435087,-114.0686146,-28.522732974796078
75.49435087,-113.1702994,-27.54248817446511
75.49435087,-112.2719841,-27.833995667158725
75.49435087,-111.3736688,-27.18568361727808
75.49435087,-110.4753535,-27.040741299388007
75.49435087,-109.5770382,-27.092752125505136
75.49435087,-108.6787229,-27.00418230679388
75.49435087,-107.7804076,-26.87019694714312
75.49435087,-106.8820924,-26.93485120695546
75.49435087,-105.9837771,-26.764034927890986
75.49435087,-99.69557009,-27.719653536848316
75.49435087,-98.7972548,-28.3695017881101
75.49435087,-97.00062424,-27.469717781368157
75.49435087,-96.10230895,-27.1123769765302
75.49435087,-95.20399367,-27.415057672359268
75.49435087,-94.30567838,-27.56776854660445
75.49435087,-91.61073253,-27.843352128947412
75.49435087,-90.71241725,-28.112146352619806
75.49435087,-89.81410196,-28.04458378406438
75.49435087,-88.01747139,-28.432521533985554
75.49435087,-87.11915611,-28.699304373344347
75.49435087,-85.32252554,-29.773825254794918
75.49435087,-84.42421026,-28.29960274978849
75.49435087,-83.52589497,-31.608959948780637
75.49435087,-82.62757969,-32.65873331127153
75.49435087,-81.72926441,-32.95344927260998
75.49435087,-80.83094912,-32.02875317214103
75.2676292,-116.7635605,-26.91872039734552
75.2676292,-115.8652452,-27.090382757807134
75.2676292,-114.9669299,-27.65459662711071
75.2676292,-113.1702994,-26.89994180469578
75.2676292,-112.2719841,-27.031222759000713
75.2676292,-111.3736688,-27.030906984616042
75.2676292,-110.4753535,-27.05913199279128
75.2676292,-109.5770382,-27.07749832066031
75.2676292,-108.6787229,-26.929801144200866
75.2676292,-107.7804076,-26.82302381090995
75.2676292,-106.8820924,-26.852347052337223
75.2676292,-105.9837771,-26.693413954442025
75.2676292,-104.1871465,-26.724880959268138
75.2676292,-99.69557009,-27.313466559125303
75.2676292,-98.7972548,-27.96544871690642
75.2676292,-95.20399367,-27.39693267693181
75.2676292,-94.30567838,-27.893800451379025
75.2676292,-91.61073253,-27.925987911285922
75.2676292,-90.71241725,-28.37458743605938
75.2676292,-89.81410196,-28.12080617486799
75.2676292,-88.91578668,-28.09306799633578
75.2676292,-88.01747139,-28.414396538558098
75.2676292,-87.11915611,-28.681179377916887
75.2676292,-86.22084083,-28.96140744980817
75.2676292,-85.32252554,-29.75570025936746
75.2676292,-84.42421026,-31.081402487353877
75.2676292,-83.52589497,-31.309014430352626
75.2676292,-82.62757969,-32.64060831584406
75.2676292,-81.72926441,-32.93532427718251
75.2676292,-80.83094912,-32.01062817671357
75.2676292,-79.93263384,-28.442409717765337
75.03744353,-115.8652452,-26.48804118063821
75.03744353,-114.9669299,-26.247762002735673
75.03744353,-111.3736688,-26.81250491216502
75.03744353,-110.4753535,-27.067293477479165
75.03744353,-109.5770382,-27.105272478342638
75.03744353,-107.7804076,-26.738095132230136
75.03744353,-106.8820924,-26.61864091873173
75.03744353,-104.1871465,-26.7064790384627
75.03744353,-99.69557009,-27.295064638319865
75.03744353,-98.7972548,-27.046736495129
75.03744353,-96.10230895,-27.116825666482104
75.03744353,-95.20399367,-27.319622220831487
75.03744353,-94.30567838,-27.87539853057358
75.03744353,-91.61073253,-27.90758599048048
75.03744353,-90.71241725,-28.35618551525394
75.03744353,-89.81410196,-28.699691813344522
75.03744353,-88.91578668,-28.693438261394753
75.03744353,-88.01747139,-28.39599461775266
75.03744353,-87.11915611,-28.66277745711145
75.03744353,-86.22084083,-28.943005529002733
75.03744353,-85.32252554,-29.737298338562024
75.03744353,-84.42421026,-31.063000566548432
75.03744353,-83.52589497,-31.290612509547188
75.03744353,-82.62757969,-32.004416733608664
75.03744353,-81.72926441,-31.382573249048235
75.03744353,-80.83094912,-31.992226255908125
74.80374473,-113.1702994,-26.472995394283014
74.80374473,-112.2719841,-26.81579876666048
74.80374473,-111.3736688,-26.793822138341934
74.80374473,-110.4753535,-27.048610703656074
74.80374473,-95.20399367,-27.45273933758795
74.80374473,-94.30567838,-27.597249226425927
74.80374473,-91.61073253,-27.483771408051
74.80374473,-90.71241725,-27.80958995378331
74.80374473,-89.81410196,-27.93080054179653
74.80374473,-88.91578668,-27.590749870678163
74.80374473,-88.01747139,-27.727817782868712
74.80374473,-87.11915611,-28.235169424467106
74.80374473,-86.22084083,-29.529336248793804
74.80374473,-85.32252554,-29.725166259789155
74.80374473,-84.42421026,-29.811638814122265
74.80374473,-83.52589497,-29.043810016476396
74.80374473,-82.62757969,-29.612008139777576
74.80374473,-81.72926441,-28.785425516132047
74.80374473,-80.83094912,-28.85745688964287
74.56648312,-114.0686146,-26.123636575204703
74.56648312,-113.1702994,-26.454027795833504
74.56648312,-112.2719841,-26.715415570128812
74.56648312,-89.81410196,-27.911832943347026
74.56648312,-88.01747139,-27.708850184419205
74.56648312,-87.11915611,-28.216201826017592
74.56648312,-85.32252554,-27.141056715970493
74.56648312,-84.42421026,-29.792671215672748
74.56648312,-83.52589497,-29.024842418026886
74.56648312,-82.62757969,-29.59304054132807
74.56648312,-81.72926441,-28.766457917682533
74.56648312,-80.83094912,-28.777853817031442
74.3256085,-123.9500828,-25.803308115674916
74.3256085,-123.0517675,-25.840462789310042
74.3256085,-122.1534522,-26.04485161119753
74.3256085,-121.2551369,-26.46525283721156
74.0810702,-123.9500828,-26.020693075284445
74.0810702,-123.0517675,-26.196664073687025
74.0810702,-122.1534522,-26.367135276691744
74.0810702,-121.2551369,-26.445703512396957
74.0810702,-120.3568216,-26.711226402853008
74.0810702,-119.4585063,-26.17246761322197
74.0810702,-118.5601911,-26.00252450119217
74.0810702,-117.6618758,-26.343054681171818
74.0810702,-97.89893952,-26.76455224026715
74.0810702,-94.30567838,-27.084153044669687
74.0810702,-93.4073631,-27.574868477855475
74.0810702,-92.50904782,-27.399448274046186
73.832817,-123.0517675,-25.671668185286276
73.832817,-122.1534522,-26.390272691750376
73.832817,-121.2551369,-26.615116392501754
73.832817,-120.3568216,-26.691380094757047
73.832817,-119.4585063,-25.84957651103022
73.832817,-118.5601911,-25.779516993112985
73.832817,-117.6618758,-25.985943120583425
73.832817,-116.7635605,-26.322504432418278
73.832817,-100.5938854,-26.404346780695644
73.832817,-99.69557009,-26.364162656052397
73.832817,-98.7972548,-26.628574003068632
73.832817,-97.89893952,-26.74470593217118
73.832817,-94.30567838,-27.497956529794436
73.832817,-93.4073631,-27.798110149195168
73.832817,-92.50904782,-27.92822617678119
73.832817,-91.61073253,-27.717773430409284
73.832817,-90.71241725,-27.253398121748756
73.832817,-86.22084083,-27.955180445966793
73.5807972,-123.9500828,-25.233748296057588
73.5807972,-123.0517675,-25.6895781287828
73.5807972,-122.1534522,-26.26423614098114
73.5807972,-121.2551369,-26.442247769614454
73.5807972,-120.3568216,-26.43193918609858
73.5807972,-119.4585063,-25.829429086557614
73.5807972,-118.5601911,-25.759369568640373
73.5807972,-117.6618758,-25.965795696110813
73.5807972,-116.7635605,-25.732646665934322
73.5807972,-115.8652452,-25.67093779897858
73.5807972,-107.7804076,-26.119043548518498
73.5807972,-105.9837771,-26.560353657940844
73.5807972,-105.0854618,-26.225682837710753
73.5807972,-99.69557009,-26.344015231579785
73.5807972,-98.7972548,-26.608426578596017
73.5807972,-97.89893952,-26.826228994273084
73.5807972,-95.20399367,-26.863382193521538
73.5807972,-94.30567838,-27.59896336105023
73.5807972,-93.4073631,-27.865906232372872
73.5807972,-92.50904782,-27.80045366440452
73.5807972,-91.61073253,-27.697626005936677
73.5807972,-88.01747139,-27.821446885709143
73.5807972,-87.11915611,-28.18954784285764
73.5807972,-86.22084083,-28.211068024773393
73.5807972,-85.32252554,-28.203000637490995
73.5807972,-83.52589497,-28.800086597931205
73.5807972,-82.62757969,-26.882602914516134
73.5807972,-81.72926441,-27.248678117798704
73.5807972,-80.83094912,-26.822991534480064
73.5807972,-79.93263384,-28.1280083355461
73.5807972,-79.03431855,-30.609558767621042
73.5807972,-78.13600327,-27.870533250896543
73.32495861,-123.9500828,-25.213295582940585
73.32495861,-123.0517675,-25.669125415665796
73.32495861,-122.1534522,-26.341522751105536
73.32495861,-121.2551369,-26.288808601137475
73.32495861,-120.3568216,-26.17164241998966
73.32495861,-119.4585063,-25.574746457916053
73.32495861,-118.5601911,-25.645931931018577
73.32495861,-117.6618758,-25.690873495478417
73.32495861,-116.7635605,-25.712193952817316
73.32495861,-107.7804076,-26.20242280032162
73.32495861,-105.9837771,-26.32185575502482
73.32495861,-105.0854618,-26.10772934011983
73.32495861,-100.5938854,-26.39229589873053
73.32495861,-99.69557009,-26.75331198380684
73.32495861,-98.7972548,-26.80464867386075
73.32495861,-97.89893952,-26.916529272932806
73.32495861,-95.20399367,-26.808483384871327
73.32495861,-94.30567838,-27.52292069562973
73.32495861,-93.4073631,-27.845453519255873
73.32495861,-92.50904782,-27.780000951287523
73.32495861,-91.61073253,-27.647788241055665
73.32495861,-88.01747139,-27.80099417259214
73.32495861,-87.11915611,-28.169095129740633
73.32495861,-86.22084083,-28.19061531165639
73.32495861,-84.42421026,-27.823582357031405
73.32495861,-83.52589497,-28.45681328342495
73.32495861,-82.62757969,-29.213217695733235
73.32495861,-81.72926441,-29.23047974537119
73.32495861,-80.83094912,-28.80083145848455
73.32495861,-79.93263384,-28.434766501577865
73.32495861,-79.03431855,-30.58910605450404
73.32495861,-78.13600327,-31.503351311463007
73.32495861,-77.23768799,-27.505096696922156
73.06524853,-123.9500828,-25.42426725312826
73.06524853,-123.0517675,-25.89161843637142
73.06524853,-122.1534522,-26.320760536305052
73.06524853,-121.2551369,-26.268046386336987
73.06524853,-120.3568216,-26.102903149761865
73.06524853,-119.4585063,-25.543419441033713
73.06524853,-118.5601911,-25.5066322781858
73.06524853,-117.6618758,-25.559343009381113
73.06524853,-115.8652452,-25.566426926539567
73.06524853,-114.9669299,-25.518544826645886
73.06524853,-114.0686146,-25.542247203995082
73.06524853,-107.7804076,-26.288756639349046
73.06524853,-106.8820924,-26.235594263452022
73.06524853,-105.9837771,-26.13356943994775
73.06524853,-105.0854618,-26.007494466771533
73.06524853,-99.69557009,-26.43907226765238
73.06524853,-98.7972548,-26.596303398184805
73.06524853,-97.00062424,-26.54050668719289
73.06524853,-95.20399367,-27.053730927978414
73.06524853,-94.30567838,-27.076254048556404
73.06524853,-93.4073631,-26.911763798835405
73.06524853,-92.50904782,-27.61698575522762
73.06524853,-91.61073253,-27.412009204657615
73.06524853,-88.91578668,-26.55008893384578
73.06524853,-88.01747139,-27.784930273383335
73.06524853,-87.11915611,-28.004836968166433
73.06524853,-85.32252554,-27.74923208019827
73.06524853,-83.52589497,-28.43605106862446
73.06524853,-82.62757969,-28.95603866638736
73.06524853,-81.72926441,-29.09782832506848
73.06524853,-80.83094912,-28.78006924368407
73.06524853,-79.93263384,-28.414004286777377
73.06524853,-79.03431855,-29.59136436840928
73.06524853,-78.13600327,-29.304175027224023
73.06524853,-77.23768799,-29.884526005286624
73.06524853,-76.3393727,-27.840362509183795
72.80161381,-124.848398,-24.939040476731158
72.80161381,-123.9500828,-25.581643868402825
72.80161381,-123.0517675,-26.09822210623531
72.80161381,-122.1534522,-26.467247088686857
72.80161381,-121.2551369,-26.341878897652933
72.80161381,-120.3568216,-26.081827184264082
72.80161381,-119.4585063,-25.62457557877328
72.80161381,-118.5601911,-25.36190406808911
72.80161381,-116.7635605,-25.691777990681857
72.80161381,-115.8652452,-25.96689884511411
72.80161381,-114.9669299,-25.69683794086393
72.80161381,-113.1702994,-26.041388058578146
72.80161381,-112.2719841,-25.7425985253369
72.80161381,-109.5770382,-25.652344225284104
72.80161381,-107.7804076,-26.59132362709831
72.80161381,-106.8820924,-26.33569784664187
72.80161381,-105.9837771,-25.909249737103526
72.80161381,-102.3905159,-25.926292232195646
72.80161381,-101.4922007,-25.85357456785013
72.80161381,-100.5938854,-25.945692045076182
72.80161381,-99.69557009,-26.06360364790404
72.80161381,-98.7972548,-26.34826186528179
72.80161381,-97.89893952,-26.334309964427817
72.80161381,-95.20399367,-26.906722728778757
72.80161381,-94.30567838,-27.05517808305862
72.80161381,-93.4073631,-26.89068783333762
72.80161381,-92.50904782,-26.72331807408693
72.80161381,-88.91578668,-27.321502072213857
72.80161381,-88.01747139,-27.45260806082392
72.80161381,-87.11915611,-27.092918840969922
72.80161381,-85.32252554,-27.08562326136146
72.80161381,-84.42421026,-27.105887408996043
72.80161381,-83.52589497,-28.414975103126675
72.80161381,-82.62757969,-28.934962700889574
72.80161381,-81.72926441,-29.0767523595707
72.80161381,-80.83094912,-27.62719398869052
72.80161381,-79.03431855,-29.570288402911498
72.53400079,-124.848398,-24.525223446683118
72.53400079,-123.9500828,-25.175666114496902
72.53400079,-123.0517675,-25.404434003484745
72.53400079,-122.1534522,-25.959722696853195
72.53400079,-121.2551369,-26.25719364309941
72.53400079,-120.3568216,-26.311410351627273
72.53400079,-119.4585063,-24.827735397185158
72.53400079,-117.6618758,-25.232598502881103
72.53400079,-116.7635605,-25.630479835414462
72.53400079,-115.8652452,-25.843218982031548
72.53400079,-114.9669299,-26.155829222776624
72.53400079,-114.0686146,-26.116754093957955
72.53400079,-113.1702994,-26.267655346878456
72.53400079,-112.2719841,-25.902940095109575
72.53400079,-109.5770382,-25.59122615370989
72.53400079,-108.6787229,-25.661202525802103
72.53400079,-107.7804076,-26.229106199059316
72.53400079,-106.8820924,-26.28315839657719
72.53400079,-105.9837771,-26.19586820143954
72.53400079,-101.4922007,-25.8320263013506
72.53400079,-100.5938854,-25.904325929795906
72.53400079,-99.69557009,-26.09582223043683
72.53400079,-98.7972548,-26.2215653554816
72.53400079,-97.89893952,-26.372299905788978
72.53400079,-97.00062424,-26.235457748933932
72.53400079,-95.20399367,-26.88532872279852
72.53400079,-94.30567838,-27.021796094154478
72.53400079,-88.91578668,-26.971824831365
72.53400079,-88.01747139,-27.368699993004725
72.53400079,-87.11915611,-27.255672648082996
72.53400079,-85.32252554,-26.5322044698061
72.53400079,-84.42421026,-26.87807320970218
72.53400079,-83.52589497,-27.865989150173945
72.53400079,-82.62757969,-29.001041141344157
72.53400079,-81.72926441,-28.62346998353456
72.53400079,-80.83094912,-27.299092222821276
72.53400079,-78.13600327,-27.715571887833658
72.53400079,-77.23768799,-29.039297338967994
72.53400079,-76.3393727,-29.928846173477247
72.26235538,-124.848398,-24.61275318646237
72.26235538,-123.9500828,-25.15394974387322
72.26235538,-123.0517675,-25.703961469497948
72.26235538,-122.1534522,-26.056314318121583
72.26235538,-121.2551369,-26.060646503979346
72.26235538,-120.3568216,-25.812673003804864
72.26235538,-117.6618758,-25.381895099797056
72.26235538,-116.7635605,-25.65505185810232
72.26235538,-115.8652452,-25.95123920281024
72.26235538,-114.9669299,-26.013588293875443
72.26235538,-114.0686146,-26.074831514679847
72.26235538,-113.1702994,-26.130865846118308
72.26235538,-112.2719841,-26.159664280373164
72.26235538,-111.3736688,-25.80203999585067
72.26235538,-110.4753535,-25.51145834970996
72.26235538,-109.5770382,-25.584451049157444
72.26235538,-108.6787229,-25.61767219640849
72.26235538,-106.8820924,-26.024875237789768
72.26235538,-105.9837771,-26.030496764351454
72.26235538,-105.0854618,-25.590352532033776
72.26235538,-100.5938854,-25.76217322574164
72.26235538,-99.69557009,-25.899300814892335
72.26235538,-98.7972548,-26.097187959780396
72.26235538,-97.89893952,-26.15924941762222
72.26235538,-97.00062424,-26.11006300560132
72.26235538,-94.30567838,-26.911868918855575
72.26235538,-89.81410196,-26.282443406357086
72.26235538,-88.91578668,-26.799576622109942
72.26235538,-88.01747139,-27.34698362238104
72.26235538,-87.11915611,-27.233956277459313
72.26235538,-84.42421026,-26.8563568390785
72.26235538,-83.52589497,-27.095609594196585
72.26235538,-82.62757969,-28.313838075143146
72.26235538,-81.72926441,-28.60175361291088
72.26235538,-80.83094912,-27.27737585219759
72.26235538,-79.93263384,-27.072273116404023
72.26235538,-79.03431855,-26.682177094225338
72.26235538,-78.13600327,-27.693855517209975
72.26235538,-77.23768799,-29.46781657478154
72.26235538,-76.3393727,-29.782082917795417
72.26235538,-75.44105742,-29.34266375577641
71.98662301,-125.7467133,-24.18935682055328
71.98662301,-124.848398,-24.38709266007504
71.98662301,-123.9500828,-25.063541271002887
71.98662301,-123.0517675,-25.681918371696785
71.98662301,-122.1534522,-26.828204236509894
71.98662301,-121.2551369,-26.255514811432136
71.98662301,-118.5601911,-24.902406230458563
71.98662301,-117.6618758,-25.328719547718677
71.98662301,-116.7635605,-25.40950468108285
71.98662301,-115.8652452,-25.535640238420044
71.98662301,-114.9669299,-25.643754517524908
71.98662301,-114.0686146,-25.60942438083187
71.98662301,-113.1702994,-25.954170800072458
71.98662301,-112.2719841,-26.083605265491613
71.98662301,-111.3736688,-26.09960772549046
71.98662301,-110.4753535,-25.74665409112977
71.98662301,-109.5770382,-25.594559566423236
71.98662301,-108.6787229,-25.550217952723457
71.98662301,-106.8820924,-25.85023378167386
71.98662301,-105.9837771,-25.74699108268539
71.98662301,-105.0854618,-25.56175910694914
71.98662301,-99.69557009,-25.819137070587974
71.98662301,-98.7972548,-25.987595342344687
71.98662301,-97.89893952,-26.048198115459563
71.98662301,-97.00062424,-26.088019907800156
71.98662301,-89.81410196,-26.170152424134752
71.98662301,-88.91578668,-26.77753352430878
71.98662301,-88.01747139,-27.257427965018056
71.98662301,-87.11915611,-27.317505253219053
71.98662301,-85.32252554,-26.38654262692954
71.98662301,-84.42421026,-26.590996189548758
71.98662301,-83.52589497,-27.07356649639543
71.98662301,-82.62757969,-28.291794977341983
71.98662301,-81.72926441,-28.102364725110395
71.98662301,-80.83094912,-27.09378420907311
71.98662301,-79.93263384,-27.050230018602864
71.98662301,-77.23768799,-29.44577347698038
71.98662301,-76.3393727,-29.851435400936495
71.98662301,-75.44105742,-29.320620657975248
71.98662301,-74.54274213,-27.563686436327934
71.70674868,-123.9500828,-24.527352981829015
71.70674868,-123.0517675,-26.412302513107797
71.70674868,-122.1534522,-26.80583001462138
71.70674868,-121.2551369,-25.634277248273875
71.70674868,-118.5601911,-25.00816506945329
71.70674868,-117.6618758,-25.30634532583016
71.70674868,-116.7635605,-25.15998720450385
71.70674868,-115.8652452,-25.347433175275516
71.70674868,-114.9669299,-25.4243004664759
71.70674868,-114.0686146,-25.48765470446529
71.70674868,-113.1702994,-25.604247836267103
71.70674868,-112.2719841,-25.95559220839239
71.70674868,-111.3736688,-26.050739600071804
71.70674868,-110.4753535,-26.043899153936696
71.70674868,-109.5770382,-26.015228916679494
71.70674868,-108.6787229,-25.412098237104217
71.70674868,-107.7804076,-25.473613100504828
71.70674868,-106.8820924,-25.654349504844227
71.70674868,-105.9837771,-25.62974160236688
71.70674868,-105.0854618,-25.48919560610882
71.70674868,-98.7972548,-25.815290762046633
71.70674868,-97.89893952,-26.159466897255204
71.70674868,-95.20399367,-26.051760920749107
71.70674868,-94.30567838,-26.836232834383843
71.70674868,-89.81410196,-26.239467464452254
71.70674868,-88.91578668,-26.782641070702876
71.70674868,-88.01747139,-26.82016157275789
71.70674868,-87.11915611,-26.84650169511889
71.70674868,-86.22084083,-26.55724709932393
71.70674868,-85.32252554,-26.77028317202728
71.70674868,-84.42421026,-26.946084711873542
71.70674868,-83.52589497,-27.368144101504054
71.70674868,-82.62757969,-27.749821774310636
71.70674868,-81.72926441,-27.327556057084443
71.70674868,-80.83094912,-26.996360034293588
71.70674868,-79.93263384,-27.04257419020136
71.70674868,-79.03431855,-27.249122056271066
71.70674868,-78.13600327,-28.173299205303806
71.70674868,-77.23768799,-28.976935017807207
71.70674868,-76.3393727,-29.200357782198985
71.70674868,-75.44105742,-28.806436350791895
71.42267694,-123.0517675,-25.90735876763922
71.42267694,-122.1534522,-25.96810217342252
71.42267694,-121.2551369,-25.61156746941343
71.42267694,-117.6618758,-25.047305985501296
71.42267694,-115.8652452,-25.131231681344406
71.42267694,-114.9669299,-25.26598229841209
71.42267694,-114.0686146,-25.365367847198854
71.42267694,-113.1702994,-25.43557091112787
71.42267694,-112.2719841,-25.546110469069635
71.42267694,-111.3736688,-25.920673209704525
71.42267694,-110.4753535,-25.886404331067265
71.42267694,-109.5770382,-25.860430149055077
71.42267694,-108.6787229,-25.486775004461087
71.42267694,-107.7804076,-25.368053183421953
71.42267694,-106.8820924,-25.58418682677949
71.42267694,-105.9837771,-25.53894123962127
71.42267694,-105.0854618,-25.494283301673246
71.42267694,-98.7972548,-25.543664374009055
71.42267694,-95.20399367,-27.222211422366595
71.42267694,-94.30567838,-27.077317992736365
71.42267694,-93.4073631,-26.36298881677475
71.42267694,-89.81410196,-26.216757685591812
71.42267694,-88.91578668,-26.15024267601418
71.42267694,-88.01747139,-26.36648938750588
71.42267694,-87.11915611,-26.823791916258447
71.42267694,-86.22084083,-26.741379165187144
71.42267694,-85.32252554,-26.53567595066852
71.42267694,-84.42421026,-26.9233749330131
71.42267694,-83.52589497,-26.810464070069898
71.42267694,-82.62757969,-27.082372851208735
71.42267694,-81.72926441,-27.304846278223998
71.42267694,-80.83094912,-27.25636172030206
71.42267694,-79.93263384,-27.555486412332645
71.42267694,-79.03431855,-27.226412277410624
71.42267694,-78.13600327,-27.514684690455976
71.42267694,-77.23768799,-28.954225238946762
71.42267694,-76.3393727,-29.177648003338543
71.42267694,-75.44105742,-28.658249311156926
71.42267694,-74.54274213,-28.137103139455345
71.42267694,-73.64442685,-28.075175756734648
71.42267694,-72.74611156,-28.11520186568451
71.42267694,-71.84779628,-28.394295422110815
71.13435193,-123.0517675,-23.630227138180075
71.13435193,-117.6618758,-24.562197843099124
71.13435193,-116.7635605,-24.698177389817396
71.13435193,-115.8652452,-25.006148674451268
71.13435193,-114.9669299,-25.1413043245965
71.13435193,-114.0686146,-25.21836928324641
71.13435193,-113.1702994,-25.291874221039212
71.13435193,-112.2719841,-25.37344023119221
71.13435193,-111.3736688,-25.452748604648303
71.13435193,-110.4753535,-25.798774499323695
71.13435193,-109.5770382,-26.03815591398577
71.13435193,-108.6787229,-25.902247578007064
71.13435193,-107.7804076,-25.369283303865256
71.13435193,-106.8820924,-25.449439271577013
71.13435193,-105.9837771,-25.45986538545096
71.13435193,-105.0854618,-25.496039523640096
71.13435193,-96.10230895,-26.707890889251704
71.13435193,-95.20399367,-27.06932782115883
71.13435193,-94.30567838,-27.111924952558745
71.13435193,-93.4073631,-26.724048505349298
71.13435193,-87.11915611,-26.404413184627867
71.13435193,-86.22084083,-26.31287166553644
71.13435193,-85.32252554,-26.512626149174586
71.13435193,-84.42421026,-26.564888076234862
71.13435193,-83.52589497,-26.753867785349815
71.13435193,-82.62757969,-27.059323049714806
71.13435193,-81.72926441,-27.24695679754042
71.13435193,-80.83094912,-27.233311918808134
71.13435193,-79.93263384,-27.53243661083871
71.13435193,-79.03431855,-26.473882065722552
71.13435193,-78.13600327,-27.491634888962043
71.13435193,-77.23768799,-28.49089708043373
71.13435193,-76.3393727,-28.284750870499504
71.13435193,-75.44105742,-28.635199509662996
71.13435193,-74.54274213,-29.611850620194527
71.13435193,-72.74611156,-28.949142823183752
71.13435193,-71.84779628,-28.37124562061688
70.84171738,-117.6618758,-24.4892994946673
70.84171738,-116.7635605,-24.674783067251465
70.84171738,-115.8652452,-24.657649966374535
70.84171738,-114.9669299,-24.99459500423637
70.84171738,-114.0686146,-24.84828093320519
70.84171738,-113.1702994,-24.92591651596682
70.84171738,-112.2719841,-25.243663079104078
70.84171738,-111.3736688,-25.161710904839865
70.84171738,-110.4753535,-25.761333084627573
70.84171738,-109.5770382,-25.935388444054457
70.84171738,-108.6787229,-25.750620480277522
70.84171738,-107.7804076,-25.26672973834484
70.84171738,-106.8820924,-25.3378253707858
70.84171738,-105.9837771,-25.411145404834336
70.84171738,-105.0854618,-25.37364505336825
70.84171738,-104.1871465,-25.290909048068812
70.84171738,-96.10230895,-26.08809014276987
70.84171738,-95.20399367,-26.731097585928946
70.84171738,-94.30567838,-27.08853062999281
70.84171738,-93.4073631,-27.07131466138189
70.84171738,-88.91578668,-25.78198653748577
70.84171738,-88.01747139,-25.890038531374607
70.84171738,-87.11915611,-25.997375664454545
70.84171738,-86.22084083,-26.108093169268955
70.84171738,-85.32252554,-26.170971910665337
70.84171738,-84.42421026,-26.149279963105755
70.84171738,-83.52589497,-26.372839614235076
70.84171738,-82.62757969,-26.671525017975572
70.84171738,-81.72926441,-26.59514812926432
70.84171738,-80.83094912,-26.723653088492515
70.84171738,-79.93263384,-26.29571864827336
70.84171738,-79.03431855,-26.45048774315662
70.84171738,-78.13600327,-27.276052797899528
70.84171738,-77.23768799,-27.626738725423763
70.84171738,-76.3393727,-28.26135654793358
70.84171738,-75.44105742,-29.28105309514511
70.84171738,-74.54274213,-29.588456297628596
70.84171738,-73.64442685,-29.881477140923117
70.84171738,-72.74611156,-29.465499777607896
70.84171738,-70.949481,-27.935341451324508
70.84171738,-70.05116571,-27.01098560424424
70.54471664,-116.7635605,-24.008811690391905
70.54471664,-112.2719841,-24.571463265957956
70.54471664,-111.3736688,-24.990583818065293
70.54471664,-110.4753535,-25.36478175812498
70.54471664,-109.5770382,-25.559640690556975
70.54471664,-108.6787229,-25.57406823642955
70.54471664,-107.7804076,-25.191118396673016
70.54471664,-106.8820924,-25.245555085935916
70.54471664,-105.9837771,-25.31028229080313
70.54471664,-105.0854618,-25.385250123184466
70.54471664,-104.1871465,-25.32717576391876
70.54471664,-103.2888312,-25.248191010488654
70.54471664,-100.5938854,-25.28185678013018
70.54471664,-96.10230895,-25.463294026027242
70.54471664,-95.20399367,-26.196873816729443
70.54471664,-94.30567838,-26.991424166315507
70.54471664,-93.4073631,-27.07997075238908
70.54471664,-92.50904782,-26.472060179630056
70.54471664,-88.01747139,-25.80928815681069
70.54471664,-87.11915611,-25.802217509680823
70.54471664,-86.22084083,-26.084349796813854
70.54471664,-85.32252554,-26.119742505648816
70.54471664,-84.42421026,-26.14520213013064
70.54471664,-83.52589497,-26.349096241779975
70.54471664,-82.62757969,-26.34494599746631
70.54471664,-81.72926441,-26.57140475680922
70.54471664,-80.83094912,-26.393337087519008
70.54471664,-79.93263384,-26.271975275818267
