Lat,Lon,isoNet
73.5807972,-78.13600327,-27.999547036231885
73.32495861,-123.9500828,-25.241453152173914
73.32495861,-123.0517675,-25.091395967391307
73.32495861,-122.1534522,-25.398162065217388
73.32495861,-121.2551369,-25.40344525724638
73.32495861,-120.3568216,-25.554073934782608
73.32495861,-119.4585063,-25.462693735507248
73.32495861,-118.5601911,-24.92290072463768
73.32495861,-117.6618758,-25.03538756521739
73.32495861,-116.7635605,-25.690607670289854
73.32495861,-107.7804076,-27.337505347826088
73.32495861,-105.9837771,-27.20814312318841
73.32495861,-105.0854618,-27.13887123550725
73.32495861,-100.5938854,-27.90505738043478
73.32495861,-99.69557009,-27.52150501992753
73.32495861,-98.7972548,-27.64609743115942
73.32495861,-97.89893952,-28.177370742753624
73.32495861,-95.20399367,-26.866085565217393
73.32495861,-94.30567838,-27.074873181159422
73.32495861,-93.4073631,-26.89554148550725
73.32495861,-92.50904782,-27.07260706521739
73.32495861,-91.61073253,-27.180361481884056
73.32495861,-88.01747139,-27.710929525362317
73.32495861,-87.11915611,-26.929244217391304
73.32495861,-86.22084083,
73.32495861,-84.42421026,-27.539033485507243
73.32495861,-83.52589497,-27.60747421014493
73.32495861,-82.62757969,
73.32495861,-81.72926441,
73.32495861,-80.83094912,-28.13190108333333
73.32495861,-79.93263384,-27.709797018115943
73.32495861,-79.03431855,-27.971806492753622
73.32495861,-78.13600327,-28.142212822463765
73.32495861,-77.23768799,-28.631631684782608
73.06524853,-123.9500828,-25.08142522826087
73.06524853,-123.0517675,-24.89967304710145
73.06524853,-122.1534522,-25.104326554347825
73.06524853,-121.2551369,-25.45759834782609
73.06524853,-120.3568216,-25.293115413043484
73.06524853,-119.4585063,-25.702132134057972
73.06524853,-118.5601911,-25.60811388405797
73.06524853,-117.6618758,-25.635146108695654
73.06524853,-115.8652452,-25.76941013405797
73.06524853,-114.9669299,-24.85903793478261
73.06524853,-114.0686146,-25.678387981884057
73.06524853,-107.7804076,-26.27065247101449
73.06524853,-106.8820924,-26.20769469927536
73.06524853,-105.9837771,-27.656274068840577
73.06524853,-105.0854618,-27.507471376811594
73.06524853,-99.69557009,-27.759150221014494
73.06524853,-98.7972548,-27.736060699275363
73.06524853,-97.00062424,-27.47671413768116
73.06524853,-95.20399367,-26.917557112318836
73.06524853,-94.30567838,-27.27254109782609
73.06524853,-93.4073631,-27.779147663043478
73.06524853,-92.50904782,-27.401079467391305
73.06524853,-91.61073253,-27.632297021739134
73.06524853,-88.91578668,-27.777079911231887
73.06524853,-88.01747139,-27.6223210942029
73.06524853,-87.11915611,-26.9192670615942
73.06524853,-85.32252554,
73.06524853,-83.52589497,-27.90012195833333
73.06524853,-82.62757969,
73.06524853,-81.72926441,
73.06524853,-80.83094912,-27.317025376811596
73.06524853,-79.93263384,-27.924080637681158
73.06524853,-79.03431855,-27.917896105072465
73.06524853,-78.13600327,-27.989598442028985
73.06524853,-77.23768799,-27.849977195652173
73.06524853,-76.3393727,-27.904936126811595
72.80161381,-124.848398,-25.126477449275363
72.80161381,-123.9500828,-24.92893744927536
72.80161381,-123.0517675,-24.964058481884056
72.80161381,-122.1534522,-24.959654380434785
72.80161381,-121.2551369,-25.0734220942029
72.80161381,-120.3568216,-25.259714760869564
72.80161381,-119.4585063,-25.03531639130435
72.80161381,-118.5601911,-25.694645144927538
72.80161381,-116.7635605,-25.484254876811594
72.80161381,-115.8652452,-24.949565742753624
72.80161381,-114.9669299,-24.918641804347825
72.80161381,-113.1702994,-25.402886492753623
72.80161381,-112.2719841,-25.82431589130435
72.80161381,-109.5770382,-26.298773398550725
72.80161381,-107.7804076,-26.111551039855073
72.80161381,-106.8820924,-26.48123278985507
72.80161381,-105.9837771,-27.031495481884054
72.80161381,-102.3905159,-26.11344122826087
72.80161381,-101.4922007,-27.87010778985507
72.80161381,-100.5938854,-28.039862083333333
72.80161381,-99.69557009,-28.02070910869565
72.80161381,-98.7972548,-27.98041993115942
72.80161381,-97.89893952,-27.595520989130435
72.80161381,-95.20399367,-27.131933909420287
72.80161381,-94.30567838,-26.824902489130434
72.80161381,-93.4073631,-28.31177792753623
72.80161381,-92.50904782,-27.117273920289858
72.80161381,-88.91578668,-27.12491256521739
72.80161381,-88.01747139,-27.231717235507244
72.80161381,-87.11915611,-27.316992619565216
72.80161381,-85.32252554,
72.80161381,-84.42421026,
72.80161381,-83.52589497,
72.80161381,-82.62757969,
72.80161381,-81.72926441,
72.80161381,-80.83094912,
72.80161381,-79.03431855,-28.018879152173913
72.53400079,-124.848398,-25.0102309673913
72.53400079,-123.9500828,-24.615887471014492
72.53400079,-123.0517675,-24.6188900615942
72.53400079,-122.1534522,-24.584049300724637
72.53400079,-121.2551369,-24.858369963768116
72.53400079,-120.3568216,-24.78166481521739
72.53400079,-119.4585063,-25.08681494202899
72.53400079,-117.6618758,-24.895912170289854
72.53400079,-116.7635605,-25.235535619565216
72.53400079,-115.8652452,-25.216172942028987
72.53400079,-114.9669299,-26.34194412318841
72.53400079,-114.0686146,-26.319584873188408
72.53400079,-113.1702994,-24.7017260615942
72.53400079,-112.2719841,-25.213056023550724
72.53400079,-109.5770382,-25.58053476268116
72.53400079,-108.6787229,-27.027149963768114
72.53400079,-107.7804076,-26.317378804347825
72.53400079,-106.8820924,-26.470733105072462
72.53400079,-105.9837771,-26.72233430434783
72.53400079,-101.4922007,-27.61880047826087
72.53400079,-100.5938854,-27.926524811594206
72.53400079,-99.69557009,-27.84660433695652
72.53400079,-98.7972548,-27.85296736956522
72.53400079,-97.89893952,-27.713830300724634
72.53400079,-97.00062424,-28.014378688405795
72.53400079,-95.20399367,-28.307997094202896
72.53400079,-94.30567838,-27.26746889492754
72.53400079,-88.91578668,-27.178755847826086
72.53400079,-88.01747139,-27.02148034782609
72.53400079,-87.11915611,-26.757345528985507
72.53400079,-85.32252554,
72.53400079,-84.42421026,
72.53400079,-83.52589497,
72.53400079,-82.62757969,
72.53400079,-81.72926441,
72.53400079,-80.83094912,
72.53400079,-78.13600327,-27.403073625
72.53400079,-77.23768799,-27.701366786231883
72.53400079,-76.3393727,-27.41408466304348
72.26235538,-124.848398,-24.332984307971014
72.26235538,-123.9500828,-24.34749263768116
72.26235538,-123.0517675,-24.21941973550725
72.26235538,-122.1534522,-24.485348188405798
72.26235538,-121.2551369,-24.1710180942029
72.26235538,-120.3568216,-24.98086691304348
72.26235538,-117.6618758,-25.38117975
72.26235538,-116.7635605,-25.16360360688406
72.26235538,-115.8652452,-25.226204157608695
72.26235538,-114.9669299,-25.33128407789855
72.26235538,-114.0686146,-25.62065920652174
72.26235538,-113.1702994,-25.03120863768116
72.26235538,-112.2719841,-25.159112123188407
72.26235538,-111.3736688,-25.442029221014494
72.26235538,-110.4753535,-24.773316090579712
72.26235538,-109.5770382,-25.794862003623187
72.26235538,-108.6787229,-26.84493328985507
72.26235538,-106.8820924,-26.45655110144928
72.26235538,-105.9837771,-26.76693971014493
72.26235538,-105.0854618,-27.38004991304348
72.26235538,-100.5938854,-27.82348681884058
72.26235538,-99.69557009,-27.636674782608697
72.26235538,-98.7972548,-27.744591985507245
72.26235538,-97.89893952,-27.5407491557971
72.26235538,-97.00062424,-27.808149568840577
72.26235538,-94.30567838,-26.732254461956526
72.26235538,-89.81410196,-27.93071522101449
72.26235538,-88.91578668,-27.154812427536232
72.26235538,-88.01747139,-26.966492757246375
72.26235538,-87.11915611,-26.854736213768113
72.26235538,-84.42421026,
72.26235538,-83.52589497,
72.26235538,-82.62757969,
72.26235538,-81.72926441,
72.26235538,-80.83094912,
72.26235538,-79.93263384,-27.062427195652177
72.26235538,-79.03431855,
72.26235538,-78.13600327,-27.435499152173914
72.26235538,-77.23768799,-27.799488898550724
72.26235538,-76.3393727,-27.74711656521739
72.26235538,-75.44105742,-27.887726789855073
71.98662301,-125.7467133,-23.96611749275362
71.98662301,-124.848398,-23.96713440942029
71.98662301,-123.9500828,-23.677560217391306
71.98662301,-123.0517675,-23.503914561594204
71.98662301,-122.1534522,-23.678298717391307
71.98662301,-121.2551369,-23.94493489492754
71.98662301,-118.5601911,-23.94311008333333
71.98662301,-117.6618758,-24.312773708333335
71.98662301,-116.7635605,-24.139900445652174
71.98662301,-115.8652452,-24.181066054347827
71.98662301,-114.9669299,-24.288615989130435
71.98662301,-114.0686146,-24.617580632246376
71.98662301,-113.1702994,-24.745338489130436
71.98662301,-112.2719841,-24.753027271739132
71.98662301,-111.3736688,-23.92130469384058
71.98662301,-110.4753535,-23.856639403985508
71.98662301,-109.5770382,-24.55803766847826
71.98662301,-108.6787229,-25.93839374275362
71.98662301,-106.8820924,-26.371450847826086
71.98662301,-105.9837771,-26.589402141304348
71.98662301,-105.0854618,-27.075563039855073
71.98662301,-99.69557009,-27.4411824057971
71.98662301,-98.7972548,-27.24604123188406
71.98662301,-97.89893952,-27.485260898550724
71.98662301,-97.00062424,-27.47935411956522
71.98662301,-89.81410196,-26.969038878623188
71.98662301,-88.91578668,-27.1686970615942
71.98662301,-88.01747139,-26.927547873188406
71.98662301,-87.11915611,-26.81708279347826
71.98662301,-85.32252554,-27.383460594202894
71.98662301,-84.42421026,
71.98662301,-83.52589497,
71.98662301,-82.62757969,
71.98662301,-81.72926441,
71.98662301,-80.83094912,-27.091050778985505
71.98662301,-79.93263384,-27.56747011956522
71.98662301,-77.23768799,-27.269738550724632
71.98662301,-76.3393727,-27.907403586956523
71.98662301,-75.44105742,-28.158134061594204
71.98662301,-74.54274213,-28.22119171014493
71.70674868,-123.9500828,-24.008795737318838
71.70674868,-123.0517675,-23.379417507246377
71.70674868,-122.1534522,-22.975654137681158
71.70674868,-121.2551369,-23.43904196557971
71.70674868,-118.5601911,-24.692493913043478
71.70674868,-117.6618758,-24.189311105072463
71.70674868,-116.7635605,-23.55816551268116
71.70674868,-115.8652452,-24.257871009057972
71.70674868,-114.9669299,-24.667536364130434
71.70674868,-114.0686146,-24.191580653985508
71.70674868,-113.1702994,-23.76952484057971
71.70674868,-112.2719841,-23.46132110869565
71.70674868,-111.3736688,-24.027464469202897
71.70674868,-110.4753535,-24.769472038043478
71.70674868,-109.5770382,-24.938060702898547
71.70674868,-108.6787229,-25.995687467391303
71.70674868,-107.7804076,-26.5010931557971
71.70674868,-106.8820924,-26.429188503623188
71.70674868,-105.9837771,-26.495993510869564
71.70674868,-105.0854618,-26.686513536231885
71.70674868,-98.7972548,-27.194429101449277
71.70674868,-97.89893952,-27.489624630434786
71.70674868,-95.20399367,-25.90377908333333
71.70674868,-94.30567838,-27.71489866123188
71.70674868,-89.81410196,-27.67632925362319
71.70674868,-88.91578668,-26.67029247101449
71.70674868,-88.01747139,-26.695634326086957
71.70674868,-87.11915611,-26.87753622101449
71.70674868,-86.22084083,
71.70674868,-85.32252554,-27.65886289492753
71.70674868,-84.42421026,
71.70674868,-83.52589497,
71.70674868,-82.62757969,
71.70674868,-81.72926441,
71.70674868,-80.83094912,-27.023493489130434
71.70674868,-79.93263384,-27.073625492753624
71.70674868,-79.03431855,
71.70674868,-78.13600327,-27.32693403985507
71.70674868,-77.23768799,-27.52817869202898
71.70674868,-76.3393727,-28.526950782608697
71.70674868,-75.44105742,-28.521621364130436
71.42267694,-123.0517675,-23.61763398188406
71.42267694,-122.1534522,-23.523466362318846
71.42267694,-121.2551369,-24.232520847826088
71.42267694,-117.6618758,-24.666229152173916
71.42267694,-115.8652452,-23.38081003442029
71.42267694,-114.9669299,-23.99694458333333
71.42267694,-114.0686146,-23.27868049094203
71.42267694,-113.1702994,-23.443211838768118
71.42267694,-112.2719841,-23.82360354710145
71.42267694,-111.3736688,-24.005597231884057
71.42267694,-110.4753535,-24.531190213768117
71.42267694,-109.5770382,-24.65278405253623
71.42267694,-108.6787229,-25.730789659420292
71.42267694,-107.7804076,-26.29872950362319
71.42267694,-106.8820924,-26.293268518115944
71.42267694,-105.9837771,-26.357191326086955
71.42267694,-105.0854618,-26.558762456521738
71.42267694,-98.7972548,-27.11773254347826
71.42267694,-95.20399367,-26.66228386594203
71.42267694,-94.30567838,-27.32609514130435
71.42267694,-93.4073631,-27.60685095289855
71.42267694,-89.81410196,-27.52436593115942
71.42267694,-88.91578668,-27.078390166666665
71.42267694,-88.01747139,-27.022231405797104
71.42267694,-87.11915611,-26.880063079710144
71.42267694,-86.22084083,-26.85837602536232
71.42267694,-85.32252554,-27.449221869565218
71.42267694,-84.42421026,-27.09052731884058
71.42267694,-83.52589497,-27.07809588405797
71.42267694,-82.62757969,-27.171031851449275
71.42267694,-81.72926441,-26.898804626811597
71.42267694,-80.83094912,-26.925592938405792
71.42267694,-79.93263384,-26.928469967391305
71.42267694,-79.03431855,-27.02699454347826
71.42267694,-78.13600327,-27.13403932608696
71.42267694,-77.23768799,-27.36465234057971
71.42267694,-76.3393727,-27.504685835144926
71.42267694,-75.44105742,-27.514957829710145
71.42267694,-74.54274213,-27.91864845289855
71.42267694,-73.64442685,-27.421545967391303
71.42267694,-72.74611156,-28.317865326086956
71.42267694,-71.84779628,-27.403324963768114
71.13435193,-123.0517675,-22.407101166666667
71.13435193,-117.6618758,-24.127683789855073
71.13435193,-116.7635605,-24.067647842391303
71.13435193,-115.8652452,-23.838520514492757
71.13435193,-114.9669299,-24.171775375
71.13435193,-114.0686146,-23.42108552536232
71.13435193,-113.1702994,-23.974928612318838
71.13435193,-112.2719841,-24.063050878623187
71.13435193,-111.3736688,-24.215950635869568
71.13435193,-110.4753535,-24.050343521739133
71.13435193,-109.5770382,-24.799764744565216
71.13435193,-108.6787229,-25.753673010869566
71.13435193,-107.7804076,-25.8518369673913
71.13435193,-106.8820924,-26.15267002536232
71.13435193,-105.9837771,-26.231892307971012
71.13435193,-105.0854618,-26.612916576086956
71.13435193,-96.10230895,-25.393429351449274
71.13435193,-95.20399367,-26.964895971014492
71.13435193,-94.30567838,-26.057421807971014
71.13435193,-93.4073631,-27.267001467391303
71.13435193,-87.11915611,-27.09451474275362
71.13435193,-86.22084083,-27.16792402173913
71.13435193,-85.32252554,-27.318580619565218
71.13435193,-84.42421026,-27.330565235507247
71.13435193,-83.52589497,-27.039445032608697
71.13435193,-82.62757969,-27.357825684782608
71.13435193,-81.72926441,-27.312800971014493
71.13435193,-80.83094912,-27.144606652173913
71.13435193,-79.93263384,-27.447272547101452
71.13435193,-79.03431855,-27.52021004347826
71.13435193,-78.13600327,-27.510025137681158
71.13435193,-77.23768799,-27.315416985507245
71.13435193,-76.3393727,-27.562550644927537
71.13435193,-75.44105742,-27.381427942028985
71.13435193,-74.54274213,-27.412203726449274
71.13435193,-72.74611156,-27.773647163043478
71.13435193,-71.84779628,-27.90013852536232
70.84171738,-117.6618758,-22.934967282608696
70.84171738,-116.7635605,-22.65550405615942
70.84171738,-115.8652452,-22.431304413043478
70.84171738,-114.9669299,-22.73859475
70.84171738,-114.0686146,-23.3087145307971
70.84171738,-113.1702994,-23.430857777173912
70.84171738,-112.2719841,-23.57432609057971
70.84171738,-111.3736688,-23.81403390036232
70.84171738,-110.4753535,-24.537417010869564
70.84171738,-109.5770382,-24.901011896739128
70.84171738,-108.6787229,-25.542920873188407
70.84171738,-107.7804076,-25.752466894927537
70.84171738,-106.8820924,-25.750955007246375
70.84171738,-105.9837771,-25.973019144927534
70.84171738,-105.0854618,-26.303454532608697
70.84171738,-104.1871465,-26.722523510869564
70.84171738,-96.10230895,-26.49937497101449
70.84171738,-95.20399367,-26.075807699275362
70.84171738,-94.30567838,-26.04984655072464
70.84171738,-93.4073631,-26.82425614130435
70.84171738,-88.91578668,-27.31573665217391
70.84171738,-88.01747139,-27.102871963768116
70.84171738,-87.11915611,-27.402823101449275
70.84171738,-86.22084083,-26.750321956521738
70.84171738,-85.32252554,-26.833368717391306
70.84171738,-84.42421026,-27.38035304347826
70.84171738,-83.52589497,-26.828776746376814
70.84171738,-82.62757969,-27.38304510869565
70.84171738,-81.72926441,-27.462761351449274
70.84171738,-80.83094912,-27.50022756521739
70.84171738,-79.93263384,-27.447570601449275
70.84171738,-79.03431855,-27.53148465942029
70.84171738,-78.13600327,-27.19704457246377
70.84171738,-77.23768799,-27.125313268115942
70.84171738,-76.3393727,-27.310281590579713
70.84171738,-75.44105742,-27.439416036231883
70.84171738,-74.54274213,-27.369069942028986
70.84171738,-73.64442685,-27.773595547101447
70.84171738,-72.74611156,-27.800223264492754
70.84171738,-70.949481,-27.3097305
70.84171738,-70.05116571,-27.528556576086956
70.54471664,-116.7635605,-24.019452483695652
70.54471664,-112.2719841,-24.4548302807971
70.54471664,-111.3736688,-24.505239920289856
70.54471664,-110.4753535,-24.18482407427536
70.54471664,-109.5770382,-24.78308606521739
70.54471664,-108.6787229,-25.022327985507246
70.54471664,-107.7804076,-25.450861282608695
70.54471664,-106.8820924,-25.542292047101448
70.54471664,-105.9837771,-25.939005668478263
70.54471664,-105.0854618,-26.152226527173912
70.54471664,-104.1871465,-26.475816992753625
70.54471664,-103.2888312,-25.84057940942029
70.54471664,-100.5938854,-26.677323369565215
70.54471664,-96.10230895,-27.37555704710145
70.54471664,-95.20399367,-25.741725474637683
70.54471664,-94.30567838,-26.173671110507243
70.54471664,-93.4073631,-25.847285188405795
70.54471664,-92.50904782,-27.551495755434782
70.54471664,-88.01747139,-27.08396790942029
70.54471664,-87.11915611,-27.240317699275362
70.54471664,-86.22084083,-26.932735286231885
70.54471664,-85.32252554,-26.35157945652174
70.54471664,-84.42421026,-27.399464532608697
70.54471664,-83.52589497,-26.78954236231884
70.54471664,-82.62757969,-26.868308123188406
70.54471664,-81.72926441,-27.253925307971013
70.54471664,-80.83094912,-27.094439963768117
70.54471664,-79.93263384,-27.601559601449274
70.54471664,-79.03431855,-27.923279663043477
70.54471664,-78.13600327,-26.968851076086956
70.54471664,-77.23768799,-27.07110943478261
70.54471664,-76.3393727,-27.183180692028987
70.54471664,-75.44105742,-27.207702105072464
70.54471664,-74.54274213,-27.23454682608696
70.54471664,-73.64442685,-27.287765519927536
70.54471664,-72.74611156,-27.202354713768113
70.54471664,-71.84779628,-27.918952318840578
70.54471664,-70.949481,-27.648534637681156
70.54471664,-70.05116571,-28.066558630434784
70.54471664,-69.15285043,-26.856705344202897
70.24329264,-127.5433439,-22.59863829891304
70.24329264,-114.9669299,-23.015505467391304
70.24329264,-114.0686146,-23.10914230072464
70.24329264,-113.1702994,-24.028383010869565
70.24329264,-112.2719841,-24.485458061594205
70.24329264,-111.3736688,-24.702662632246376
70.24329264,-110.4753535,-24.87813393478261
70.24329264,-109.5770382,-24.655801043478263
70.24329264,-108.6787229,-24.729839472826086
70.24329264,-107.7804076,-25.020708920289852
70.24329264,-106.8820924,-25.17966561231884
70.24329264,-105.9837771,-25.626988347826085
70.24329264,-105.0854618,-25.666644757246374
70.24329264,-104.1871465,-26.190143250000002
70.24329264,-103.2888312,-26.42288627898551
70.24329264,-102.3905159,-25.835895786231887
70.24329264,-96.10230895,-26.752631916666665
70.24329264,-95.20399367,-26.328616414855073
70.24329264,-94.30567838,-26.042817804347827
70.24329264,-93.4073631,-26.203176773550723
70.24329264,-92.50904782,-26.963958105072464
70.24329264,-86.22084083,-26.47234267391304
70.24329264,-85.32252554,-26.257285960144927
70.24329264,-84.42421026,-26.900433347826088
70.24329264,-83.52589497,-26.601417217391305
70.24329264,-82.62757969,-27.02712981521739
70.24329264,-81.72926441,-27.456125329710147
70.24329264,-80.83094912,-27.37967996376812
70.24329264,-79.93263384,-27.717991807971014
70.24329264,-79.03431855,-27.535353967391305
70.24329264,-77.23768799,-26.784798304347827
70.24329264,-76.3393727,-26.936466601449276
70.24329264,-75.44105742,-26.907691996376816
70.24329264,-74.54274213,-27.270417681159422
70.24329264,-73.64442685,-27.77017997826087
70.24329264,-72.74611156,-27.013827586956523
70.24329264,-71.84779628,-27.973698742753626
70.24329264,-70.949481,-27.731752057971015
70.24329264,-70.05116571,-27.048906749999997
70.24329264,-68.25453514,-27.442841634057974
69.93738799,-130.2382897,-22.130617315217393
69.93738799,-127.5433439,-22.3009584692029
69.93738799,-124.848398,-22.784214882246374
69.93738799,-116.7635605,-22.489081938405796
69.93738799,-115.8652452,-22.510840315217393
69.93738799,-114.9669299,-22.554945043478263
69.93738799,-114.0686146,-22.18962225543478
69.93738799,-113.1702994,-22.84828608695652
69.93738799,-112.2719841,-23.157529778985506
69.93738799,-111.3736688,-23.84168135326087
69.93738799,-110.4753535,-24.472723525362316
69.93738799,-109.5770382,-24.654046521739133
69.93738799,-108.6787229,-24.901921902173914
69.93738799,-107.7804076,-25.007307735507244
69.93738799,-106.8820924,-25.148653097826084
69.93738799,-105.9837771,-25.48450592572464
69.93738799,-105.0854618,-25.41364463043478
69.93738799,-104.1871465,-26.086560355072464
69.93738799,-103.2888312,-26.314626333333333
69.93738799,-102.3905159,-26.473027467391308
69.93738799,-101.4922007,-26.49387740942029
69.93738799,-96.10230895,-27.1178679057971
69.93738799,-95.20399367,-26.505394099637684
69.93738799,-94.30567838,-26.27592727536232
69.93738799,-93.4073631,-27.027737431159423
69.93738799,-92.50904782,-26.977854586956518
69.93738799,-82.62757969,-26.99938805434783
69.93738799,-81.72926441,-27.619903663043477
69.93738799,-79.93263384,-27.64448484057971
69.93738799,-79.03431855,-27.375959920289855
69.93738799,-77.23768799,-26.526566108695647
69.93738799,-76.3393727,-26.549809829710146
69.93738799,-75.44105742,-26.600867556159418
69.93738799,-74.54274213,-26.549346153985507
69.93738799,-73.64442685,-27.44963163224638
69.93738799,-72.74611156,-27.430015434782607
69.93738799,-71.84779628,-26.624541271739126
69.93738799,-70.949481,-26.723085847826088
69.93738799,-70.05116571,-27.69021577536232
69.93738799,-68.25453514,-26.673757039855072
69.93738799,-67.35621986,-27.233306275362317
69.62694493,-132.9332356,-21.443818612318843
69.62694493,-132.0349203,-21.50076354710145
69.62694493,-131.136605,-21.422619322463767
69.62694493,-130.2382897,-21.87274528442029
69.62694493,-129.3399745,-21.735101945652172
69.62694493,-128.4416592,-21.813107617753623
69.62694493,-127.5433439,-21.99010355797102
69.62694493,-126.6450286,-22.032602597826084
69.62694493,-124.848398,-22.592741503623188
69.62694493,-123.0517675,-22.385443619565216
69.62694493,-122.1534522,-21.569839615942026
69.62694493,-121.2551369,-22.30605009057971
69.62694493,-116.7635605,-23.187249726449274
69.62694493,-115.8652452,-22.396841554347827
69.62694493,-114.9669299,-22.086708125
69.62694493,-114.0686146,-22.276021250000003
69.62694493,-113.1702994,-22.57030565036232
69.62694493,-112.2719841,-22.728443411231883
69.62694493,-111.3736688,-23.370624650362316
69.62694493,-110.4753535,-23.95662358514493
69.62694493,-109.5770382,-24.52863744746377
69.62694493,-108.6787229,-24.90839914311594
69.62694493,-107.7804076,-25.253107340579707
69.62694493,-106.8820924,-25.38969894927536
69.62694493,-105.9837771,-25.42380419384058
69.62694493,-105.0854618,-25.502749420289852
69.62694493,-104.1871465,-26.047990152173913
69.62694493,-97.89893952,-25.769055346014493
69.62694493,-94.30567838,-25.97839924275362
69.62694493,-93.4073631,-27.26726963405797
69.62694493,-92.50904782,-26.48932834057971
69.62694493,-85.32252554,-26.355347242753624
69.62694493,-84.42421026,-26.240583873188402
69.62694493,-83.52589497,-26.905648800724634
69.62694493,-79.93263384,-27.510673894927535
69.62694493,-78.13600327,-27.364316105072465
69.62694493,-76.3393727,-26.9651571884058
69.62694493,-75.44105742,-27.404787865942026
69.62694493,-74.54274213,-26.45410532971015
69.62694493,-73.64442685,-26.700452471014493
69.62694493,-72.74611156,-26.662621105072464
69.62694493,-71.84779628,-26.489374170289853
69.62694493,-70.949481,-26.814491251811592
69.62694493,-70.05116571,-27.540007847826086
69.62694493,-69.15285043,-27.465741630434785
69.31190537,-140.1197579,-24.369400666666667
69.31190537,-139.2214426,-21.247325628623187
69.31190537,-134.7298662,-20.788366489130436
69.31190537,-133.8315509,-21.15528814855072
69.31190537,-132.9332356,-20.785001516304348
69.31190537,-131.136605,-21.461863326086956
69.31190537,-130.2382897,-21.525279822463766
69.31190537,-129.3399745,-21.520592777173917
69.31190537,-128.4416592,-21.7073922807971
69.31190537,-127.5433439,-21.694073858695653
69.31190537,-126.6450286,-21.71277922463768
69.31190537,-125.7467133,-21.39761301811594
69.31190537,-124.848398,-22.24849601449275
69.31190537,-123.9500828,-22.060291443840583
69.31190537,-123.0517675,-21.508784456521738
69.31190537,-122.1534522,-21.62011544384058
69.31190537,-121.2551369,-21.108703282608694
69.31190537,-120.3568216,-21.61804294927536
69.31190537,-115.8652452,-22.837471411231885
69.31190537,-114.9669299,-22.96310127898551
69.31190537,-114.0686146,-23.08154487318841
69.31190537,-113.1702994,-23.020035985507246
69.31190537,-112.2719841,-23.11614672101449
69.31190537,-111.3736688,-23.525697855072462
69.31190537,-110.4753535,-23.836830014492755
69.31190537,-109.5770382,-23.924768445652177
69.31190537,-108.6787229,-24.566372134057968
69.31190537,-107.7804076,-24.530142775362318
69.31190537,-105.9837771,-25.44693868115942
69.31190537,-105.0854618,-25.59332915217391
69.31190537,-104.1871465,-25.803153789855074
69.31190537,-103.2888312,-26.064246239130433
69.31190537,-102.3905159,-26.098184507246376
69.31190537,-97.89893952,-26.330546355072467
69.31190537,-97.00062424,-26.164179626811595
69.31190537,-93.4073631,-27.107373344202898
69.31190537,-92.50904782,-26.631872869565218
69.31190537,-91.61073253,-26.385436057971013
69.31190537,-85.32252554,-27.198256956521735
69.31190537,-84.42421026,-26.040132170289855
69.31190537,-83.52589497,-26.661396692028987
69.31190537,-82.62757969,-26.952977018115938
69.31190537,-77.23768799,-26.306617528985505
69.31190537,-75.44105742,-26.238898623188405
69.31190537,-74.54274213,-26.191293920289855
69.31190537,-73.64442685,-26.118606670289854
69.31190537,-72.74611156,-26.179544132246374
69.31190537,-71.84779628,-26.222822891304347
69.31190537,-70.949481,-26.26262418478261
69.31190537,-70.05116571,-26.375864423913047
69.31190537,-67.35621986,-26.336717909420287
68.99221094,-140.1197579,-24.171937775362316
68.99221094,-139.2214426,-23.462782920289854
68.99221094,-138.3231273,-20.881531686594204
68.99221094,-135.6281815,-20.40472951086956
68.99221094,-134.7298662,-20.68482149456522
68.99221094,-133.8315509,-20.894229594202898
68.99221094,-132.9332356,-20.88265725724638
68.99221094,-132.0349203,-20.99855459782609
68.99221094,-131.136605,-21.09084404347826
68.99221094,-130.2382897,-21.184356601449277
68.99221094,-129.3399745,-21.270394001811592
68.99221094,-128.4416592,-21.343562583333334
68.99221094,-127.5433439,-21.386639157608695
68.99221094,-126.6450286,-21.40360196557971
68.99221094,-125.7467133,-21.480801898550723
68.99221094,-124.848398,-21.50016143478261
68.99221094,-123.9500828,-21.544691713768113
68.99221094,-123.0517675,-21.435481192028984
68.99221094,-122.1534522,-21.11120506521739
68.99221094,-121.2551369,-20.82989055253623
68.99221094,-120.3568216,-20.902326382246375
68.99221094,-119.4585063,-20.928149114130434
68.99221094,-118.5601911,-21.920769139492755
68.99221094,-113.1702994,-23.036050286231884
68.99221094,-112.2719841,-23.08275501811594
68.99221094,-111.3736688,-23.076432170289856
68.99221094,-110.4753535,-23.64648471195652
68.99221094,-109.5770382,-23.703739666666667
68.99221094,-108.6787229,-24.548023695652173
68.99221094,-107.7804076,-24.549838657608696
68.99221094,-104.1871465,-25.499966380434785
68.99221094,-103.2888312,-25.748522818840577
68.99221094,-102.3905159,-25.7908989384058
68.99221094,-100.5938854,-25.865034757246377
68.99221094,-98.7972548,-25.976263514492754
68.99221094,-97.89893952,-25.953974971014492
68.99221094,-97.00062424,-26.01995363043478
68.99221094,-96.10230895,-26.366936452898553
68.99221094,-94.30567838,-26.18415769384058
68.99221094,-93.4073631,-26.8904740307971
68.99221094,-92.50904782,-26.384268920289855
68.99221094,-91.61073253,-26.148562358695653
68.99221094,-90.71241725,-26.528772862318842
68.99221094,-88.91578668,-26.637075326086958
