Station,Lat,Long,Alt,Date,O18Avg,H2avg,dex,Precipitation (kg/m^2/s),Temperature (K)
SAT,48.78,123.13,178.0,1998-04-02,1.73,-22.79,-22.79,2.901772313634865e-05,273.2448425292969
HAL,68.47,81.15,8.0,1998-04-02,-24.01,-174.0,18.080000000000013,0.0,248.08828735351562
BAB,47.98,55.82,190.0,1998-05-02,-2.11,-44.89,-28.01,0.0,292.726318359375
RES,74.43,94.59,67.0,1998-05-02,-21.45,-166.4,5.199999999999989,0.0,253.9354248046875
HAL,68.47,81.15,8.0,1998-05-02,-11.19,-75.23,14.289999999999992,0.0,258.6141662597656
CPA,49.82,74.97,382.0,1998-05-02,-9.57,-67.87,8.689999999999998,0.0,284.0045166015625
SAT,48.78,123.13,178.0,1998-05-02,-11.17,-95.32,-95.32,0.00013730202044826,273.1896667480469
ELA,49.67,93.72,369.0,1998-05-02,-5.9,-39.195,-39.195,0.0,278.76953125
OTT,45.32,75.67,114.0,1998-05-02,-6.5,-38.1,13.899999999999999,0.0,290.1816101074219
GOB,53.32,60.42,46.0,1998-05-02,-8.0,-76.065,-76.065,0.0,289.32061767578125
HAB,46.29,64.15,45.0,1998-05-02,-3.64,-38.975,-38.975,1.1945185178774409e-05,292.8082275390625
EGB,44.23,79.77,224.0,1998-05-02,-4.49,-47.585,-47.585,2.2468158931587823e-05,286.87884521484375
BON,49.38,82.12,245.0,1998-05-02,-6.575,-47.98,-47.98,7.980894224601798e-06,280.3192138671875
CAM,69.6,105.8,27.0,1998-05-02,-19.54,-151.5,4.819999999999993,0.0,258.11334228515625
SNA,63.52,116.0,241.0,1998-05-02,-12.08,-115.525,-115.525,0.0,270.41436767578125
HAB,46.29,64.15,45.0,1998-06-02,-1.78,-30.4,-30.4,0.0,293.5458068847656
HAL,68.47,81.15,8.0,1998-06-02,-20.17833333333333,-153.31499999999997,8.111666666666679,2.6034245820483193e-05,270.5649719238281
GOB,53.32,60.42,46.0,1998-06-02,-7.73,-73.69,-73.69,0.0,288.83526611328125
SAT,48.78,123.13,178.0,1998-06-02,-6.49,-65.575,-65.575,0.0,286.11102294921875
CAM,69.6,105.8,27.0,1998-06-02,-12.96,-107.62,-3.9399999999999977,0.0,264.80224609375
SKT,52.1,106.43,504.0,1998-06-02,-14.27,-102.03,-102.03,1.4335749256133568e-05,285.71142578125
ELA,49.67,93.72,369.0,1998-06-02,-13.89,-103.15,-103.15,8.077267011685763e-06,284.1821594238281
OTT,45.32,75.67,114.0,1998-06-02,-8.6,-55.6,13.199999999999996,0.0,288.8963317871094
BON,49.38,82.12,245.0,1998-06-02,-9.36111111111111,-68.25166666666668,-68.25166666666668,0.0,280.5805969238281
SNA,63.52,116.0,241.0,1998-06-02,-15.1,-135.79,-135.79,6.02941418037517e-06,275.8902282714844
CPA,49.82,74.97,382.0,1998-06-02,-10.61,-77.4,7.47999999999999,0.0,282.84112548828125
RES,74.43,94.59,67.0,1998-06-02,-18.51,-141.45,6.630000000000024,0.0,266.92950439453125
BAB,47.98,55.82,190.0,1998-06-02,-4.92,-61.105,-21.745,0.0,295.24554443359375
EGB,44.23,79.77,224.0,1998-06-02,-6.48,-47.055,-47.055,0.0,288.16229248046875
HAB,46.29,64.15,45.0,1998-07-02,-7.71,-51.59,-51.59,0.0,302.7938537597656
EST,51.67,110.2,707.0,1998-07-02,-9.26,-52.765,-52.765,0.0,288.5320739746094
HAL,68.47,81.15,8.0,1998-07-02,-5.96,-92.51,-44.830000000000005,0.0,292.9905090332031
CAM,69.6,105.8,27.0,1998-07-02,-14.47,-118.65,-2.8900000000000006,4.915372119285166e-05,281.3279724121094
SNA,63.52,116.0,241.0,1998-07-02,-15.24,-119.55,-119.55,0.0,289.2589111328125
EGB,44.23,79.77,224.0,1998-07-02,-3.89,-26.02,-26.02,0.0,296.5162658691406
BAB,47.98,55.82,190.0,1998-07-02,-2.1,-94.895,-78.095,0.0,297.2252197265625
BON,49.38,82.12,245.0,1998-07-02,-11.995,-87.455,-87.455,1.6549776773899794e-05,291.275390625
RES,74.43,94.59,67.0,1998-07-02,-20.96,-158.575,9.105000000000018,0.0,278.9168701171875
GOB,53.32,60.42,46.0,1998-07-02,-10.24,-74.165,-74.165,3.0354460250237025e-05,292.8568115234375
CPA,49.82,74.97,382.0,1998-07-02,-13.01,-93.47,10.61,0.0,295.232666015625
OTT,45.32,75.67,114.0,1998-07-02,-9.6,-67.8,9.0,0.0,299.45916748046875
ELA,49.67,93.72,369.0,1998-07-02,-8.797777777777778,-63.01944444444444,-63.01944444444444,0.0,292.52618408203125
SKT,52.1,106.43,504.0,1998-07-02,-9.02,-89.41,-89.41,0.0,291.2796936035156
SAT,48.78,123.13,178.0,1998-07-02,-4.09,-38.175,-38.175,0.0,288.3895568847656
SKT,52.1,106.43,504.0,1998-08-02,-12.75,-113.33,-113.33,0.0,287.3901672363281
ELA,49.67,93.72,369.0,1998-08-02,-7.15,-55.365,-55.365,1.6131763914017938e-05,287.0845642089844
RES,74.43,94.59,67.0,1998-08-02,-14.870000000000001,-117.96,1.0000000000000142,1.0863990610232577e-05,277.2010498046875
CPA,49.82,74.97,382.0,1998-08-02,-10.388333333333335,-72.82499999999999,10.281666666666695,0.0,290.4626159667969
CAM,69.6,105.8,27.0,1998-08-02,-15.1,-118.55,2.25,2.044555549218785e-05,277.7432861328125
SAT,48.78,123.13,178.0,1998-08-02,-4.69,-61.91,-61.91,5.1094790251227096e-05,293.4534912109375
BON,49.38,82.12,245.0,1998-08-02,-7.65,-56.625,-56.625,0.0,289.8243713378906
EST,51.67,110.2,707.0,1998-08-02,-7.4,-66.125,-66.125,0.0,287.5462951660156
EGB,44.23,79.77,224.0,1998-08-02,-3.35,-28.17,-28.17,5.08705124957487e-05,293.306640625
SNA,63.52,116.0,241.0,1998-08-02,-19.79,-152.2,-152.2,0.0,282.3978576660156
HAB,46.29,64.15,45.0,1998-08-02,-7.16,-54.035,-54.035,0.0,297.1893615722656
BAB,47.98,55.82,190.0,1998-08-02,-5.51,-121.335,-77.255,0.0,297.7786865234375
HAL,68.47,81.15,8.0,1998-08-02,-14.719999999999999,-113.33,4.429999999999993,6.642296284553595e-06,283.82012939453125
GOB,53.32,60.42,46.0,1998-08-02,-12.39,-97.775,-97.775,0.0,292.0829772949219
OTT,45.32,75.67,114.0,1998-08-02,-5.7,-33.6,12.0,2.7876143576577306e-05,296.2438659667969
CPA,49.82,74.97,382.0,1998-09-02,-12.86,-87.585,15.295000000000002,0.0,288.9189758300781
OTT,45.32,75.67,114.0,1998-09-02,-8.9,-57.6,13.600000000000001,0.0,295.7141418457031
EGB,44.23,79.77,224.0,1998-09-02,-8.07,-58.535,-58.535,0.0,293.70672607421875
BAB,47.98,55.82,190.0,1998-09-02,-8.73,-103.825,-33.985,0.0,287.87646484375
SNA,63.52,116.0,241.0,1998-09-02,-22.69,-173.685,-173.685,2.344062704651151e-05,281.4742431640625
RES,74.43,94.59,67.0,1998-09-02,-14.88,-125.08,-6.039999999999992,0.0,272.33563232421875
HAL,68.47,81.15,8.0,1998-09-02,-15.07,-116.285,4.275000000000006,0.0,278.2625427246094
HAB,46.29,64.15,45.0,1998-09-02,-8.440000000000001,-57.385,-57.385,0.0,290.0531005859375
SKT,52.1,106.43,504.0,1998-09-02,-10.88,-82.74,-82.74,1.4767555512662511e-05,285.6824951171875
EST,51.67,110.2,707.0,1998-09-02,-9.885,-84.32,-84.32,0.0003697000502143055,284.449951171875
GOB,53.32,60.42,46.0,1998-09-02,-13.27,-100.0,-100.0,0.0,281.70758056640625
ELA,49.67,93.72,369.0,1998-09-02,-10.67,-77.655,-77.655,0.0,286.1570739746094
CAM,69.6,105.8,27.0,1998-09-02,-19.12833333333333,-146.14999999999998,6.876666666666665,0.0,278.9856872558594
SAT,48.78,123.13,178.0,1998-09-02,-1.47,-27.56,-27.56,6.754572950740112e-06,294.2992248535156
BON,49.38,82.12,245.0,1998-09-02,-11.75,-90.525,-90.525,0.0,291.3387451171875
EST,51.67,110.2,707.0,1998-10-02,-15.01,-54.56,-54.56,0.0,279.5057067871094
CAM,69.6,105.8,27.0,1998-10-02,-22.83818181818182,-170.22636363636366,12.4790909090909,0.0,270.8816223144531
OTT,45.32,75.67,114.0,1998-10-02,-8.8,-54.8,15.600000000000009,0.0,283.8816223144531
HAL,68.47,81.15,8.0,1998-10-02,-17.965,-133.9,9.819999999999993,1.4994082448538393e-05,277.6990966796875
ELA,49.67,93.72,369.0,1998-10-02,-9.46,-68.245,-68.245,0.0,280.9315490722656
HAB,46.29,64.15,45.0,1998-10-02,-8.930000000000001,-61.705,-61.705,0.0,286.656005859375
CPA,49.82,74.97,382.0,1998-10-02,-12.25,-92.44,5.560000000000002,0.0,280.75469970703125
BAB,47.98,55.82,190.0,1998-10-02,-8.48,-90.735,-22.895,0.0,287.7724609375
SAT,48.78,123.13,178.0,1998-10-02,-6.16,-53.8,-53.8,0.0,276.0457763671875
EGB,44.23,79.77,224.0,1998-10-02,-7.52,-64.745,-64.745,0.0,283.47845458984375
SNA,63.52,116.0,241.0,1998-10-02,-23.2,-181.765,-181.765,0.0,271.2344665527344
BON,49.38,82.12,245.0,1998-10-02,-6.51,-50.045,-50.045,5.3457053581951186e-05,282.3897705078125
RES,74.43,94.59,67.0,1998-10-02,-20.71,-153.55,12.129999999999995,5.190043339098338e-06,271.5918273925781
GOB,53.32,60.42,46.0,1998-10-02,-12.96,-99.505,-99.505,0.0,280.409912109375
SKT,52.1,106.43,504.0,1998-10-02,-16.14,-117.56,-117.56,0.0,281.28985595703125
EGB,44.23,79.77,224.0,1998-11-02,-14.53,-98.965,-98.965,0.0,276.2935485839844
CAM,69.6,105.8,27.0,1998-11-02,-23.28,-175.0,11.240000000000009,0.0,249.62741088867188
HAL,68.47,81.15,8.0,1998-11-02,-20.604999999999997,-155.2,9.639999999999986,0.0,261.1095886230469
OTT,45.32,75.67,114.0,1998-11-02,-10.6,-63.8,21.0,0.0,272.8633728027344
SKT,52.1,106.43,504.0,1998-11-02,-20.56,-154.75,-154.75,1.731425254547503e-05,266.5001220703125
GOB,53.32,60.42,46.0,1998-11-02,-16.6,-123.95,-123.95,0.0,268.2345275878906
CPA,49.82,74.97,382.0,1998-11-02,-14.77,-101.95,16.209999999999994,0.0,266.8471984863281
BON,49.38,82.12,245.0,1998-11-02,-16.01,-116.3,-116.3,0.0,265.2784118652344
BAB,47.98,55.82,190.0,1998-11-02,-10.37,-56.82,26.13999999999999,0.0,271.7667236328125
EST,51.67,110.2,707.0,1998-11-02,-21.02,-178.95,-178.95,6.423935246857582e-06,261.0657653808594
HAB,46.29,64.15,45.0,1998-11-02,-11.28,-77.655,-77.655,0.0,273.267822265625
SAT,48.78,123.13,178.0,1998-11-02,-10.61,-78.135,-78.135,0.0,267.90228271484375
ELA,49.67,93.72,369.0,1998-11-02,-20.19,-157.0,-157.0,0.0,261.0613708496094
RES,74.43,94.59,67.0,1998-11-02,-26.36,-197.5,13.379999999999995,3.8821388443466276e-05,257.70977783203125
SNA,63.52,116.0,241.0,1998-11-02,-24.729285714285716,-194.51857142857142,-194.51857142857142,1.5317487850552425e-05,253.11048889160156
OTT,45.32,75.67,114.0,1998-12-02,-10.3,-67.2,15.200000000000003,0.0,272.7064208984375
HAL,68.47,81.15,8.0,1998-12-02,-17.38,-134.4,4.639999999999986,0.0,236.30767822265625
SNA,63.52,116.0,241.0,1998-12-02,-30.27,-211.22,-211.22,0.0,229.83035278320312
CAM,69.6,105.8,27.0,1998-12-02,-27.01,-211.2,4.880000000000024,0.0,235.5310516357422
EGB,44.23,79.77,224.0,1998-12-02,-10.57,-66.99,-66.99,0.0,275.4381408691406
BON,49.38,82.12,245.0,1998-12-02,-20.43,-147.95,-147.95,1.1400372386560775e-05,267.8722229003906
SKT,52.1,106.43,504.0,1998-12-02,-26.48,-204.51,-204.51,0.0,266.60931396484375
ELA,49.67,93.72,369.0,1998-12-02,-23.8,-181.65,-181.65,2.613747346913442e-05,262.6256103515625
RES,74.43,94.59,67.0,1998-12-02,-11.48,-111.1,-19.25999999999999,0.0,238.23231506347656
EST,51.67,110.2,707.0,1998-12-02,-23.405,-185.1,-185.1,0.0,262.4599609375
SAT,48.78,123.13,178.0,1998-12-02,-12.945,-95.505,-95.505,0.0,263.259033203125
GOB,53.32,60.42,46.0,1998-12-02,-21.28,-159.05,-159.05,1.59185456141131e-05,262.978271484375
CPA,49.82,74.97,382.0,1998-12-02,-19.7,-144.8,12.799999999999983,5.651690116792452e-06,268.8700866699219
HAB,46.29,64.15,45.0,1998-12-02,-14.64,-104.1,-104.1,2.449699195494759e-06,270.1756286621094
BAB,47.98,55.82,190.0,1998-12-02,-2.39,-90.435,-71.315,1.3662763194588479e-05,268.9324951171875
EST,51.67,110.2,707.0,1999-01-02,-27.56,-212.24,-212.24,0.0,254.43209838867188
RES,74.43,94.59,67.0,1999-01-02,-34.71,-278.7,-1.0199999999999818,8.222954420489259e-06,243.3428955078125
BON,49.38,82.12,245.0,1999-01-02,-19.8,-147.04,-147.04,2.1529844161705114e-05,262.8167724609375
SAT,48.78,123.13,178.0,1999-01-02,-13.39,-98.345,-98.345,0.0,252.617919921875
CPA,49.82,74.97,382.0,1999-01-02,-20.55,-147.11,17.289999999999992,9.036432857101317e-06,261.1244812011719
CAM,69.6,105.8,27.0,1999-01-02,-36.36,-276.8,14.079999999999984,0.0,242.2717742919922
SKT,52.1,106.43,504.0,1999-01-02,-26.41,-206.5,-206.5,0.0,262.1069030761719
SNA,63.52,116.0,241.0,1999-01-02,-25.99,-207.72,-207.72,1.5283087122952566e-05,253.87046813964844
ELA,49.67,93.72,369.0,1999-01-02,-25.43,-184.59,-184.59,0.0,253.99598693847656
GOB,53.32,60.42,46.0,1999-01-02,-17.03,-123.405,-123.405,1.0381511856394354e-05,251.2700653076172
BAB,47.98,55.82,190.0,1999-01-02,-10.6,-57.065,27.735,4.4326320676191244e-06,265.1021423339844
OTT,45.32,75.67,114.0,1999-01-02,-15.9,-112.0,15.200000000000003,1.50317910083686e-05,265.4043884277344
EGB,44.23,79.77,224.0,1999-01-02,-17.03,-119.77,-119.77,1.1848571375594474e-05,267.2333068847656
HAL,68.47,81.15,8.0,1999-01-02,-25.6,-192.9,11.900000000000006,6.944918277440593e-05,260.3530578613281
HAB,46.29,64.15,45.0,1999-01-02,-11.3,-74.07,-74.07,0.0,265.5127868652344
ELA,49.67,93.72,369.0,1999-02-02,-16.78,-124.805,-124.805,0.0,236.7813720703125
HAB,46.29,64.15,45.0,1999-02-02,-10.83,-78.35,-78.35,0.0,263.6377868652344
GOB,53.32,60.42,46.0,1999-02-02,-15.77,-113.495,-113.495,0.0,257.56951904296875
HAL,68.47,81.15,8.0,1999-02-02,-29.8,-226.75,11.650000000000006,6.20119408267783e-06,262.1784362792969
EGB,44.23,79.77,224.0,1999-02-02,-11.51,-80.57,-80.57,0.0,261.5099182128906
OTT,45.32,75.67,114.0,1999-02-02,-12.8,-84.2,18.200000000000003,0.0,252.49374389648438
CPA,49.82,74.97,382.0,1999-02-02,-16.52,-119.735,12.424999999999997,0.0,252.41864013671875
SNA,63.52,116.0,241.0,1999-02-02,-24.645,-212.66,-212.66,0.0,235.91323852539062
BAB,47.98,55.82,190.0,1999-02-02,-7.5,-36.9,23.1,0.0,260.3692626953125
EST,51.67,110.2,707.0,1999-02-02,-21.585,-175.74,-175.74,0.0,236.88681030273438
CAM,69.6,105.8,27.0,1999-02-02,-26.009,-200.4,7.671999999999997,1.5645617168047465e-05,249.5692596435547
SKT,52.1,106.43,504.0,1999-02-02,-19.34,-161.88,-161.88,0.0,244.66940307617188
BON,49.38,82.12,245.0,1999-02-02,-17.43,-128.265,-128.265,0.0,248.8534698486328
RES,74.43,94.59,67.0,1999-02-02,-27.7,-217.6,4.0,1.4133886907075066e-05,253.94964599609375
SAT,48.78,123.13,178.0,1999-02-02,-14.37,-108.5,-108.5,0.0,244.38023376464844
BAB,47.98,55.82,190.0,1999-03-02,-7.83,-36.345,26.295,0.0,270.25543212890625
BON,49.38,82.12,245.0,1999-03-02,-16.18,-123.705,-123.705,0.0,252.2881317138672
EGB,44.23,79.77,224.0,1999-03-02,-19.44,-142.54,-142.54,0.0,268.159912109375
CAM,69.6,105.8,27.0,1999-03-02,-26.63,-181.0,32.03999999999999,3.91127787224832e-06,250.25144958496094
CPA,49.82,74.97,382.0,1999-03-02,-18.73,-137.77,12.069999999999993,0.0,256.5600280761719
HAB,46.29,64.15,45.0,1999-03-02,-10.5,-68.03,-68.03,0.0,262.0019226074219
RES,74.43,94.59,67.0,1999-03-02,-27.215,-202.5,15.219999999999999,4.15061867897748e-06,243.10752868652344
HAL,68.47,81.15,8.0,1999-03-02,-23.03,-174.45,9.79000000000002,1.3477932043315377e-05,259.4078369140625
GOB,53.32,60.42,46.0,1999-03-02,-15.04,-111.94,-111.94,0.0,269.13555908203125
SAT,48.78,123.13,178.0,1999-03-02,-7.4,-78.68,-78.68,0.0,258.42059326171875
OTT,45.32,75.67,114.0,1999-03-02,-15.2,-102.8,18.799999999999997,0.0,259.4630126953125
ELA,49.67,93.72,369.0,1999-03-02,-14.77,-104.23,-104.23,0.0,246.1430206298828
SNA,63.52,116.0,241.0,1999-03-02,-22.78,-181.84,-181.84,3.8517671782756224e-05,253.54551696777344
ELA,49.67,93.72,369.0,1999-04-02,-11.53,-80.915,-80.915,0.0,270.7319030761719
CPA,49.82,74.97,382.0,1999-04-02,-13.78,-99.35,10.89,0.0,273.87371826171875
SAT,48.78,123.13,178.0,1999-04-02,-10.27,-76.0,-76.0,0.0,270.8126525878906
RES,74.43,94.59,67.0,1999-04-02,-29.835,-226.2,12.480000000000018,0.0,253.29136657714844
BON,49.38,82.12,245.0,1999-04-02,-9.8,-67.34,-67.34,0.0,272.5231018066406
EST,51.67,110.2,707.0,1999-04-02,-17.585,-133.0,-133.0,0.0,278.14288330078125
EGB,44.23,79.77,224.0,1999-04-02,-10.09,-72.875,-72.875,0.0,282.7270202636719
GOB,53.32,60.42,46.0,1999-04-02,-11.57,-85.37,-85.37,0.0,271.15936279296875
CAM,69.6,105.8,27.0,1999-04-02,-25.9,-195.2,12.0,0.0,253.26539611816406
SNA,63.52,116.0,241.0,1999-04-02,-20.7,-157.81,-157.81,0.0,256.568359375
BAB,47.98,55.82,190.0,1999-04-02,-10.35,-51.38,31.419999999999987,0.0,283.49664306640625
HAB,46.29,64.15,45.0,1999-04-02,-13.82,-100.325,-100.325,0.0,281.747802734375
HAL,68.47,81.15,8.0,1999-04-02,-23.76,-174.9,15.180000000000007,1.3510901226254646e-05,262.73431396484375
OTT,45.32,75.67,114.0,1999-04-02,-8.1,-55.9,8.899999999999999,0.0,281.0293273925781
SKT,52.1,106.43,504.0,1999-04-02,-17.4,-129.0,-129.0,0.0,276.4211730957031
HAB,46.29,64.15,45.0,1999-05-02,-9.55,-64.13,-64.13,0.0,292.18121337890625
EGB,44.23,79.77,224.0,1999-05-02,-7.45,-49.34,-49.34,0.0,292.6004333496094
BAB,47.98,55.82,190.0,1999-05-02,-7.45,-38.52,21.08,0.0,283.0726013183594
SNA,63.52,116.0,241.0,1999-05-02,-19.37,-148.91,-148.91,5.944380063738208e-06,269.7663269042969
HAL,68.47,81.15,8.0,1999-05-02,-24.87,-180.8,18.159999999999997,3.7630430597346276e-05,259.1108093261719
GOB,53.32,60.42,46.0,1999-05-02,-8.92,-70.135,-70.135,0.0,281.097900390625
OTT,45.32,75.67,114.0,1999-05-02,-7.2,-50.3,7.300000000000004,4.264481503923889e-06,295.8739013671875
ELA,49.67,93.72,369.0,1999-05-02,-11.022777777777778,-81.95666666666666,-81.95666666666666,0.0,285.61865234375
BON,49.38,82.12,245.0,1999-05-02,-9.95,-68.58,-68.58,0.0,286.99517822265625
EST,51.67,110.2,707.0,1999-05-02,-16.83,-123.53,-123.53,0.0,274.21661376953125
RES,74.43,94.59,67.0,1999-05-02,-26.15,-197.5,11.699999999999989,0.0,252.8331298828125
SAT,48.78,123.13,178.0,1999-05-02,-11.67,-88.635,-88.635,7.965301483636722e-05,280.60736083984375
CPA,49.82,74.97,382.0,1999-05-02,-6.86,-45.05,9.830000000000005,0.0,292.673583984375
CAM,69.6,105.8,27.0,1999-05-02,-24.08,-164.3,28.339999999999975,0.0,256.4305114746094
ELA,49.67,93.72,369.0,1999-06-02,-8.05,-54.54,-54.54,0.00014705763896927238,281.4334716796875
SNA,63.52,116.0,241.0,1999-06-02,-18.98,-148.04,-148.04,0.0,285.4122619628906
BON,49.38,82.12,245.0,1999-06-02,-8.17,-53.67,-53.67,2.03445724764606e-05,280.7109069824219
BAB,47.98,55.82,190.0,1999-06-02,-8.39,-56.35,10.77,0.0,299.2895202636719
EST,51.67,110.2,707.0,1999-06-02,-17.52,-133.28,-133.28,2.2562469894182868e-05,286.50262451171875
RES,74.43,94.59,67.0,1999-06-02,-21.09,-163.1,5.6200000000000045,0.0,268.4978942871094
HAL,68.47,81.15,8.0,1999-06-02,-20.17833333333333,-153.31499999999997,8.111666666666679,0.0,272.11322021484375
OTT,45.32,75.67,114.0,1999-06-02,-7.4,-47.8,11.400000000000006,0.0,289.34210205078125
CAM,69.6,105.8,27.0,1999-06-02,-21.490000000000002,-171.4,0.5200000000000102,3.071997707593255e-05,273.4792785644531
CPA,49.82,74.97,382.0,1999-06-02,-9.57,-63.56,13.0,0.0,285.830322265625
HAB,46.29,64.15,45.0,1999-06-02,-4.08,-27.0,-27.0,0.0,295.71258544921875
SAT,48.78,123.13,178.0,1999-06-02,-9.19,-69.72,-69.72,0.0,292.1555480957031
EGB,44.23,79.77,224.0,1999-06-02,-4.72,-30.26,-30.26,0.0,288.2253112792969
GOB,53.32,60.42,46.0,1999-06-02,-8.61,-57.4,-57.4,0.0,295.2059326171875
SKT,52.1,106.43,504.0,1999-06-02,-12.8,-98.0,-98.0,0.0,286.99029541015625
SNA,63.52,116.0,241.0,1999-07-02,-19.17,-147.36,-147.36,3.229995127185248e-05,290.3899230957031
OTT,45.32,75.67,114.0,1999-07-02,-6.9,-44.8,10.400000000000006,0.0,296.9120178222656
RES,74.43,94.59,67.0,1999-07-02,-14.63,-116.2,0.8400000000000034,0.0,279.8454284667969
SAT,48.78,123.13,178.0,1999-07-02,-11.565,-88.335,-88.335,0.0,290.85223388671875
BON,49.38,82.12,245.0,1999-07-02,-9.94,-68.745,-68.745,2.6972322302754037e-05,289.56317138671875
EST,51.67,110.2,707.0,1999-07-02,-16.29,-127.02,-127.02,1.8141356122214347e-05,290.92962646484375
ELA,49.67,93.72,369.0,1999-07-02,-7.56,-49.27,-49.27,1.3808618859911803e-05,288.4329833984375
BAB,47.98,55.82,190.0,1999-07-02,-10.145,-76.53,4.629999999999995,0.0,301.17816162109375
GOB,53.32,60.42,46.0,1999-07-02,-13.31,-94.645,-94.645,0.0,291.6231994628906
HAL,68.47,81.15,8.0,1999-07-02,-14.681999999999999,-112.9405,4.515499999999989,2.2155292754177935e-05,294.9107666015625
CAM,69.6,105.8,27.0,1999-07-02,-19.25,-150.7,3.3000000000000114,0.0,291.0251770019531
HAB,46.29,64.15,45.0,1999-07-02,-8.23,-52.57,-52.57,0.0,298.2833557128906
EGB,44.23,79.77,224.0,1999-07-02,-10.615,-70.57,-70.57,0.0,293.6159362792969
SKT,52.1,106.43,504.0,1999-07-02,-12.9,-97.0,-97.0,6.680852675344795e-05,294.2438659667969
CPA,49.82,74.97,382.0,1999-07-02,-11.12,-75.7,13.259999999999991,0.0,291.23828125
ELA,49.67,93.72,369.0,1999-08-02,-12.76,-89.31,-89.31,2.7580597816267982e-05,289.7042541503906
OTT,45.32,75.67,114.0,1999-08-02,-10.4,-72.7,10.5,0.0,300.5902404785156
EGB,44.23,79.77,224.0,1999-08-02,-6.984999999999999,-49.06625,-49.06625,4.224427175358869e-05,298.1888122558594
BON,49.38,82.12,245.0,1999-08-02,-15.49,-114.59,-114.59,0.0,293.0691833496094
GOB,53.32,60.42,46.0,1999-08-02,-14.515,-101.9,-101.9,0.00013962089724373072,290.42803955078125
SKT,52.1,106.43,504.0,1999-08-02,-13.2,-106.0,-106.0,2.8436244974727742e-05,290.3844909667969
BAB,47.98,55.82,190.0,1999-08-02,-6.72,-88.265,-34.505,9.357511771668214e-06,297.6840515136719
RES,74.43,94.59,67.0,1999-08-02,-20.36,-154.1,8.780000000000001,0.0,280.2135925292969
EST,51.67,110.2,707.0,1999-08-02,-12.7,-92.965,-92.965,3.916679270332679e-05,291.9092712402344
HAL,68.47,81.15,8.0,1999-08-02,-16.06,-123.8,4.679999999999993,0.0,287.80023193359375
SAT,48.78,123.13,178.0,1999-08-02,-8.36,-58.06,-58.06,0.0,295.3419494628906
CAM,69.6,105.8,27.0,1999-08-02,-17.69,-134.9,6.6200000000000045,1.1822579836007208e-05,280.8055114746094
CPA,49.82,74.97,382.0,1999-08-02,-13.07,-90.95,13.61,0.0,294.2550048828125
HAB,46.29,64.15,45.0,1999-08-02,-7.96,-53.915,-53.915,2.957044443974155e-06,298.3117980957031
SNA,63.52,116.0,241.0,1999-08-02,-21.2,-163.99,-163.99,0.0,283.1328125
GOB,53.32,60.42,46.0,1999-09-02,-13.08,-92.535,-92.535,0.0,284.31500244140625
RES,74.43,94.59,67.0,1999-09-02,-20.875454545454545,-158.11681818181816,8.8868181818182,0.0,273.14349365234375
ELA,49.67,93.72,369.0,1999-09-02,-12.4,-87.98,-87.98,0.0,291.02899169921875
SAT,48.78,123.13,178.0,1999-09-02,-4.245,-30.15,-30.15,0.0,291.3360900878906
SNA,63.52,116.0,241.0,1999-09-02,-27.11,-208.465,-208.465,8.714310752111487e-06,283.63275146484375
BAB,47.98,55.82,190.0,1999-09-02,-8.28,-75.85,-9.610000000000001,0.0,289.84564208984375
CPA,49.82,74.97,382.0,1999-09-02,-12.8,-86.08,16.320000000000007,7.046986138448119e-05,286.62054443359375
BON,49.38,82.12,245.0,1999-09-02,-10.85,-73.71,-73.71,0.0,292.9380798339844
HAL,68.47,81.15,8.0,1999-09-02,-14.74,-128.7,-10.779999999999987,4.078598976775538e-06,276.6210632324219
CAM,69.6,105.8,27.0,1999-09-02,-15.420000000000002,-149.0,-25.639999999999986,7.028603431535885e-05,274.84808349609375
EGB,44.23,79.77,224.0,1999-09-02,-9.985,-67.795,-67.795,0.0,298.2438659667969
HAB,46.29,64.15,45.0,1999-09-02,-8.33,-57.07,-57.07,6.585255505342502e-06,293.5033874511719
OTT,45.32,75.67,114.0,1999-09-02,-7.4,-49.7,9.5,0.0,298.31048583984375
CAM,69.6,105.8,27.0,1999-10-02,-21.51,-149.9,22.180000000000007,0.0,264.95794677734375
ELA,49.67,93.72,369.0,1999-10-02,-16.315,-119.465,-119.465,0.0,279.2967529296875
RES,74.43,94.59,67.0,1999-10-02,-25.6,-186.2,18.600000000000023,0.0,262.4303894042969
SNA,63.52,116.0,241.0,1999-10-02,-26.3,-213.605,-213.605,0.0,272.5920104980469
BON,49.38,82.12,245.0,1999-10-02,-15.05,-102.45,-102.45,0.0,283.7345886230469
EGB,44.23,79.77,224.0,1999-10-02,-12.51,-88.36,-88.36,0.0,290.0067138671875
BAB,47.98,55.82,190.0,1999-10-02,-9.99,-108.745,-28.825,0.0001601131516508758,280.2157287597656
OTT,45.32,75.67,114.0,1999-10-02,-13.0,-92.0,12.0,0.0,288.2043151855469
CPA,49.82,74.97,382.0,1999-10-02,-14.55,-100.42,15.980000000000004,0.0,281.2776794433594
GOB,53.32,60.42,46.0,1999-10-02,-19.69,-147.2,-147.2,5.79400293645449e-05,273.1878967285156
SAT,48.78,123.13,178.0,1999-10-02,-9.3,-65.21,-65.21,0.00010036637104349211,285.9146423339844
